MatchID|Team1|mu_rel_infield_suc_t1|std_rel_infield_suc_t1|med_rel_infield_suc_t1|score01|HAteam01|Team2|mu_rel_infield_suc_t2|std_rel_infield_suc_t2|med_rel_infield_suc_t2|score02|HAteam02
330301101|pittsburgh_pirates|nan|nan|nan|5|[]|baltimore_orioles|nan|nan|nan|6|[]
330301101|pittsburgh_pirates|nan|nan|nan|5|[]|baltimore_orioles|nan|nan|nan|6|[]
330301102|pittsburgh_pirates|nan|nan|nan|2|[]|boston_red_sox|nan|nan|nan|5|[]
330301102|pittsburgh_pirates|nan|nan|nan|2|[]|boston_red_sox|nan|nan|nan|5|[]
330301103|los_angeles_dodgers|nan|nan|nan|8|[]|los_angeles_angels|nan|nan|nan|16|[]
330301103|los_angeles_dodgers|nan|nan|nan|8|[]|los_angeles_angels|nan|nan|nan|16|[]
330301105|chicago_white_sox|nan|nan|nan|7|[]|cleveland_indians|nan|nan|nan|9|[]
330301105|chicago_white_sox|nan|nan|nan|7|[]|cleveland_indians|nan|nan|nan|9|[]
330301107|cincinnati_reds|nan|nan|nan|2|[]|kansas_city_royals|nan|nan|nan|3|[]
330301107|cincinnati_reds|nan|nan|nan|2|[]|kansas_city_royals|nan|nan|nan|3|[]
330301110|philadelphia_phillies|nan|nan|nan|10|[]|new_york_yankees|nan|nan|nan|5|[]
330301110|philadelphia_phillies|nan|nan|nan|10|[]|new_york_yankees|nan|nan|nan|5|[]
330301111|san_francisco_giants|nan|nan|nan|13|[]|oakland_athletics|nan|nan|nan|9|[]
330301111|san_francisco_giants|nan|nan|nan|13|[]|oakland_athletics|nan|nan|nan|9|[]
330301112|texas_rangers|nan|nan|nan|6|[]|seattle_mariners|nan|nan|nan|8|[]
330301112|texas_rangers|nan|nan|nan|6|[]|seattle_mariners|nan|nan|nan|8|[]
330301114|tampa_bay_rays|nan|nan|nan|4|[]|toronto_blue_jays|nan|nan|nan|5|[]
330301114|tampa_bay_rays|nan|nan|nan|4|[]|toronto_blue_jays|nan|nan|nan|5|[]
330301115|washington_nationals|nan|nan|nan|6|[]|atlanta_braves|nan|nan|nan|5|[]
330301115|washington_nationals|nan|nan|nan|6|[]|atlanta_braves|nan|nan|nan|5|[]
330301116|arizona_diamondbacks|nan|nan|nan|6|[]|chicago_cubs|nan|nan|nan|2|[]
330301116|arizona_diamondbacks|nan|nan|nan|6|[]|chicago_cubs|nan|nan|nan|2|[]
330301118|st._louis_cardinals|nan|nan|nan|8|[]|houston_astros|nan|nan|nan|8|[]
330301118|st._louis_cardinals|nan|nan|nan|8|[]|houston_astros|nan|nan|nan|8|[]
330301119|san_diego_padres|nan|nan|nan|7|[]|los_angeles_dodgers|nan|nan|nan|5|[]
330301119|san_diego_padres|nan|nan|nan|7|[]|los_angeles_dodgers|nan|nan|nan|5|[]
330301121|detroit_tigers|nan|nan|nan|2|[]|new_york_mets|nan|nan|nan|6|[]
330301121|detroit_tigers|nan|nan|nan|2|[]|new_york_mets|nan|nan|nan|6|[]
330301127|milwaukee_brewers|nan|nan|nan|2|[]|colorado_rockies|nan|nan|nan|5|[]
330301127|milwaukee_brewers|nan|nan|nan|2|[]|colorado_rockies|nan|nan|nan|5|[]
330301128|minnesota_twins|nan|nan|nan|8|[]|miami_marlins|nan|nan|nan|7|[]
330301128|minnesota_twins|nan|nan|nan|8|[]|miami_marlins|nan|nan|nan|7|[]
330302104|cincinnati_reds|nan|nan|nan|0|[]|chicago_white_sox|nan|nan|nan|4|[]
330302104|cincinnati_reds|nan|nan|nan|0|[]|chicago_white_sox|nan|nan|nan|4|[]
330302105|san_diego_padres|nan|nan|nan|11|[]|cleveland_indians|nan|nan|nan|8|[]
330302105|san_diego_padres|nan|nan|nan|11|[]|cleveland_indians|nan|nan|nan|8|[]
330302106|pittsburgh_pirates|nan|nan|nan|1|[]|detroit_tigers|nan|nan|nan|4|[]
330302106|pittsburgh_pirates|nan|nan|nan|1|[]|detroit_tigers|nan|nan|nan|4|[]
330302107|san_francisco_giants|nan|nan|nan|5|[]|kansas_city_royals|nan|nan|nan|9|[]
330302107|san_francisco_giants|nan|nan|nan|5|[]|kansas_city_royals|nan|nan|nan|9|[]
330302108|los_angeles_angels|nan|nan|nan|3|[]|milwaukee_brewers|nan|nan|nan|4|[]
330302108|los_angeles_angels|nan|nan|nan|3|[]|milwaukee_brewers|nan|nan|nan|4|[]
330302109|boston_red_sox|nan|nan|nan|2|[]|minnesota_twins|nan|nan|nan|1|[]
330302109|boston_red_sox|nan|nan|nan|2|[]|minnesota_twins|nan|nan|nan|1|[]
330302110|detroit_tigers|nan|nan|nan|3|[]|new_york_yankees|nan|nan|nan|10|[]
330302110|detroit_tigers|nan|nan|nan|3|[]|new_york_yankees|nan|nan|nan|10|[]
330302111|colorado_rockies|nan|nan|nan|3|[]|oakland_athletics|nan|nan|nan|6|[]
330302111|colorado_rockies|nan|nan|nan|3|[]|oakland_athletics|nan|nan|nan|6|[]
330302112|los_angeles_dodgers|nan|nan|nan|5|[]|seattle_mariners|nan|nan|nan|9|[]
330302112|los_angeles_dodgers|nan|nan|nan|5|[]|seattle_mariners|nan|nan|nan|9|[]
330302114|philadelphia_phillies|nan|nan|nan|6|[]|toronto_blue_jays|nan|nan|nan|11|[]
330302114|philadelphia_phillies|nan|nan|nan|6|[]|toronto_blue_jays|nan|nan|nan|11|[]
330302118|atlanta_braves|nan|nan|nan|5|[]|houston_astros|nan|nan|nan|6|[]
330302118|atlanta_braves|nan|nan|nan|5|[]|houston_astros|nan|nan|nan|6|[]
330302121|miami_marlins|nan|nan|nan|8|[]|new_york_mets|nan|nan|nan|8|[]
330302121|miami_marlins|nan|nan|nan|8|[]|new_york_mets|nan|nan|nan|8|[]
330302124|washington_nationals|nan|nan|nan|6|[]|st._louis_cardinals|nan|nan|nan|2|[]
330302124|washington_nationals|nan|nan|nan|6|[]|st._louis_cardinals|nan|nan|nan|2|[]
330302126|chicago_cubs|nan|nan|nan|7|[]|san_francisco_giants|nan|nan|nan|9|[]
330302126|chicago_cubs|nan|nan|nan|7|[]|san_francisco_giants|nan|nan|nan|9|[]
330302129|texas_rangers|nan|nan|nan|7|[]|arizona_diamondbacks|nan|nan|nan|1|[]
330302129|texas_rangers|nan|nan|nan|7|[]|arizona_diamondbacks|nan|nan|nan|1|[]
330302130|baltimore_orioles|nan|nan|nan|1|[]|tampa_bay_rays|nan|nan|nan|4|[]
330302130|baltimore_orioles|nan|nan|nan|1|[]|tampa_bay_rays|nan|nan|nan|4|[]
330303101|philadelphia_phillies|nan|nan|nan|3|[]|baltimore_orioles|nan|nan|nan|12|[]
330303101|philadelphia_phillies|nan|nan|nan|3|[]|baltimore_orioles|nan|nan|nan|12|[]
330303102|new_york_yankees|nan|nan|nan|5|[]|boston_red_sox|nan|nan|nan|2|[]
330303102|new_york_yankees|nan|nan|nan|5|[]|boston_red_sox|nan|nan|nan|2|[]
330303103|chicago_cubs|nan|nan|nan|4|[]|los_angeles_angels|nan|nan|nan|2|[]
330303103|chicago_cubs|nan|nan|nan|4|[]|los_angeles_angels|nan|nan|nan|2|[]
330303113|seattle_mariners|nan|nan|nan|7|[]|texas_rangers|nan|nan|nan|6|[]
330303113|seattle_mariners|nan|nan|nan|7|[]|texas_rangers|nan|nan|nan|6|[]
330303115|detroit_tigers|nan|nan|nan|1|[]|atlanta_braves|nan|nan|nan|6|[]
330303115|detroit_tigers|nan|nan|nan|1|[]|atlanta_braves|nan|nan|nan|6|[]
330303116|milwaukee_brewers|nan|nan|nan|4|[]|chicago_cubs|nan|nan|nan|3|[]
330303116|milwaukee_brewers|nan|nan|nan|4|[]|chicago_cubs|nan|nan|nan|3|[]
330303117|kansas_city_royals|nan|nan|nan|8|[]|cincinnati_reds|nan|nan|nan|1|[]
330303117|kansas_city_royals|nan|nan|nan|8|[]|cincinnati_reds|nan|nan|nan|1|[]
330303119|cleveland_indians|nan|nan|nan|1|[]|los_angeles_dodgers|nan|nan|nan|5|[]
330303119|cleveland_indians|nan|nan|nan|1|[]|los_angeles_dodgers|nan|nan|nan|5|[]
330303120|st._louis_cardinals|nan|nan|nan|6|[]|washington_nationals|nan|nan|nan|7|[]
330303120|st._louis_cardinals|nan|nan|nan|6|[]|washington_nationals|nan|nan|nan|7|[]
330303122|toronto_blue_jays|nan|nan|nan|5|[]|philadelphia_phillies|nan|nan|nan|13|[]
330303122|toronto_blue_jays|nan|nan|nan|5|[]|philadelphia_phillies|nan|nan|nan|13|[]
330303123|houston_astros|nan|nan|nan|6|[]|pittsburgh_pirates|nan|nan|nan|8|[]
330303123|houston_astros|nan|nan|nan|6|[]|pittsburgh_pirates|nan|nan|nan|8|[]
330303125|chicago_white_sox|nan|nan|nan|0|[]|san_diego_padres|nan|nan|nan|4|[]
330303125|chicago_white_sox|nan|nan|nan|0|[]|san_diego_padres|nan|nan|nan|4|[]
330303126|arizona_diamondbacks|nan|nan|nan|3|[]|san_francisco_giants|nan|nan|nan|5|[]
330303126|arizona_diamondbacks|nan|nan|nan|3|[]|san_francisco_giants|nan|nan|nan|5|[]
330303127|oakland_athletics|nan|nan|nan|7|[]|colorado_rockies|nan|nan|nan|2|[]
330303127|oakland_athletics|nan|nan|nan|7|[]|colorado_rockies|nan|nan|nan|2|[]
330303128|new_york_mets|nan|nan|nan|4|[]|miami_marlins|nan|nan|nan|6|[]
330303128|new_york_mets|nan|nan|nan|4|[]|miami_marlins|nan|nan|nan|6|[]
330303130|minnesota_twins|nan|nan|nan|2|[]|tampa_bay_rays|nan|nan|nan|7|[]
330303130|minnesota_twins|nan|nan|nan|2|[]|tampa_bay_rays|nan|nan|nan|7|[]
330304102|tampa_bay_rays|nan|nan|nan|1|[]|boston_red_sox|nan|nan|nan|5|[]
330304102|tampa_bay_rays|nan|nan|nan|1|[]|boston_red_sox|nan|nan|nan|5|[]
330304104|san_francisco_giants|nan|nan|nan|2|[]|chicago_white_sox|nan|nan|nan|6|[]
330304104|san_francisco_giants|nan|nan|nan|2|[]|chicago_white_sox|nan|nan|nan|6|[]
330304106|houston_astros|nan|nan|nan|5|[]|detroit_tigers|nan|nan|nan|8|[]
330304106|houston_astros|nan|nan|nan|5|[]|detroit_tigers|nan|nan|nan|8|[]
330304111|los_angeles_angels|nan|nan|nan|5|[]|oakland_athletics|nan|nan|nan|13|[]
330304111|los_angeles_angels|nan|nan|nan|5|[]|oakland_athletics|nan|nan|nan|13|[]
330304112|colorado_rockies|nan|nan|nan|6|[]|seattle_mariners|nan|nan|nan|16|[]
330304112|colorado_rockies|nan|nan|nan|6|[]|seattle_mariners|nan|nan|nan|16|[]
330304113|san_diego_padres|nan|nan|nan|4|[]|texas_rangers|nan|nan|nan|5|[]
330304113|san_diego_padres|nan|nan|nan|4|[]|texas_rangers|nan|nan|nan|5|[]
330304116|cleveland_indians|nan|nan|nan|13|[]|chicago_cubs|nan|nan|nan|5|[]
330304116|cleveland_indians|nan|nan|nan|13|[]|chicago_cubs|nan|nan|nan|5|[]
330304121|atlanta_braves|nan|nan|nan|4|[]|new_york_mets|nan|nan|nan|2|[]
330304121|atlanta_braves|nan|nan|nan|4|[]|new_york_mets|nan|nan|nan|2|[]
330304123|philadelphia_phillies|nan|nan|nan|5|[]|pittsburgh_pirates|nan|nan|nan|0|[]
330304123|philadelphia_phillies|nan|nan|nan|5|[]|pittsburgh_pirates|nan|nan|nan|0|[]
330304124|minnesota_twins|nan|nan|nan|7|[]|st._louis_cardinals|nan|nan|nan|0|[]
330304124|minnesota_twins|nan|nan|nan|7|[]|st._louis_cardinals|nan|nan|nan|0|[]
330304129|cincinnati_reds|nan|nan|nan|2|[]|arizona_diamondbacks|nan|nan|nan|7|[]
330304129|cincinnati_reds|nan|nan|nan|2|[]|arizona_diamondbacks|nan|nan|nan|7|[]
330305102|puerto_rico_|nan|nan|nan|3|[]|boston_red_sox|nan|nan|nan|4|[]
330305103|cincinnati_reds|nan|nan|nan|4|[]|los_angeles_angels|nan|nan|nan|6|[]
330305103|cincinnati_reds|nan|nan|nan|4|[]|los_angeles_angels|nan|nan|nan|6|[]
330305104|united_states_|nan|nan|nan|4|[]|chicago_white_sox|nan|nan|nan|4|[]
330305107|oakland_athletics|nan|nan|nan|2|[]|kansas_city_royals|nan|nan|nan|8|[]
330305107|oakland_athletics|nan|nan|nan|2|[]|kansas_city_royals|nan|nan|nan|8|[]
330305108|canada_|nan|nan|nan|7|[]|milwaukee_brewers|nan|nan|nan|4|[]
330305109|tampa_bay_rays|nan|nan|nan|8|[]|minnesota_twins|nan|nan|nan|5|[]
330305109|tampa_bay_rays|nan|nan|nan|8|[]|minnesota_twins|nan|nan|nan|5|[]
330305110|atlanta_braves|nan|nan|nan|2|[]|new_york_yankees|nan|nan|nan|0|[]
330305110|atlanta_braves|nan|nan|nan|2|[]|new_york_yankees|nan|nan|nan|0|[]
330305111|italy_|nan|nan|nan|3|[]|oakland_athletics|nan|nan|nan|4|[]
330305114|baltimore_orioles|nan|nan|nan|6|[]|toronto_blue_jays|nan|nan|nan|6|[]
330305114|baltimore_orioles|nan|nan|nan|6|[]|toronto_blue_jays|nan|nan|nan|6|[]
330305120|houston_astros|nan|nan|nan|1|[]|washington_nationals|nan|nan|nan|7|[]
330305120|houston_astros|nan|nan|nan|1|[]|washington_nationals|nan|nan|nan|7|[]
330305122|dominican_republic_|nan|nan|nan|15|[]|philadelphia_phillies|nan|nan|nan|2|[]
330305123|spain_|nan|nan|nan|0|[]|pittsburgh_pirates|nan|nan|nan|10|[]
330305125|los_angeles_dodgers|nan|nan|nan|3|[]|san_diego_padres|nan|nan|nan|7|[]
330305125|los_angeles_dodgers|nan|nan|nan|3|[]|san_diego_padres|nan|nan|nan|7|[]
330305126|cleveland_indians|nan|nan|nan|4|[]|san_francisco_giants|nan|nan|nan|3|[]
330305126|cleveland_indians|nan|nan|nan|4|[]|san_francisco_giants|nan|nan|nan|3|[]
330305127|chicago_cubs|nan|nan|nan|3|[]|colorado_rockies|nan|nan|nan|6|[]
330305127|chicago_cubs|nan|nan|nan|3|[]|colorado_rockies|nan|nan|nan|6|[]
330305128|venezuela_|nan|nan|nan|5|[]|miami_marlins|nan|nan|nan|6|[]
330305129|mexico_|nan|nan|nan|1|[]|arizona_diamondbacks|nan|nan|nan|0|[]
330306102|pittsburgh_pirates|nan|nan|nan|9|[]|boston_red_sox|nan|nan|nan|3|[]
330306102|pittsburgh_pirates|nan|nan|nan|9|[]|boston_red_sox|nan|nan|nan|3|[]
330306105|los_angeles_dodgers|nan|nan|nan|0|[]|cleveland_indians|nan|nan|nan|4|[]
330306105|los_angeles_dodgers|nan|nan|nan|0|[]|cleveland_indians|nan|nan|nan|4|[]
330306106|toronto_blue_jays|nan|nan|nan|1|[]|detroit_tigers|nan|nan|nan|4|[]
330306106|toronto_blue_jays|nan|nan|nan|1|[]|detroit_tigers|nan|nan|nan|4|[]
330306110|dominican_republic_|nan|nan|nan|8|[]|new_york_yankees|nan|nan|nan|2|[]
330306112|milwaukee_brewers|nan|nan|nan|7|[]|seattle_mariners|nan|nan|nan|6|[]
330306112|milwaukee_brewers|nan|nan|nan|7|[]|seattle_mariners|nan|nan|nan|6|[]
330306113|chicago_cubs|nan|nan|nan|2|[]|texas_rangers|nan|nan|nan|3|[]
330306113|chicago_cubs|nan|nan|nan|2|[]|texas_rangers|nan|nan|nan|3|[]
330306119|mexico_|nan|nan|nan|2|[]|los_angeles_dodgers|nan|nan|nan|10|[]
330306122|washington_nationals|nan|nan|nan|3|[]|philadelphia_phillies|nan|nan|nan|6|[]
330306122|washington_nationals|nan|nan|nan|3|[]|philadelphia_phillies|nan|nan|nan|6|[]
330306124|miami_marlins|nan|nan|nan|2|[]|st._louis_cardinals|nan|nan|nan|7|[]
330306124|miami_marlins|nan|nan|nan|2|[]|st._louis_cardinals|nan|nan|nan|7|[]
330306129|kansas_city_royals|nan|nan|nan|8|[]|arizona_diamondbacks|nan|nan|nan|1|[]
330306129|kansas_city_royals|nan|nan|nan|8|[]|arizona_diamondbacks|nan|nan|nan|1|[]
330307101|toronto_blue_jays|nan|nan|nan|10|[]|baltimore_orioles|nan|nan|nan|11|[]
330307101|toronto_blue_jays|nan|nan|nan|10|[]|baltimore_orioles|nan|nan|nan|11|[]
330307105|san_francisco_giants|nan|nan|nan|4|[]|cleveland_indians|nan|nan|nan|6|[]
330307105|san_francisco_giants|nan|nan|nan|4|[]|cleveland_indians|nan|nan|nan|6|[]
330307107|seattle_mariners|nan|nan|nan|12|[]|kansas_city_royals|nan|nan|nan|2|[]
330307107|seattle_mariners|nan|nan|nan|12|[]|kansas_city_royals|nan|nan|nan|2|[]
330307108|arizona_diamondbacks|nan|nan|nan|3|[]|milwaukee_brewers|nan|nan|nan|4|[]
330307108|arizona_diamondbacks|nan|nan|nan|3|[]|milwaukee_brewers|nan|nan|nan|4|[]
330307109|boston_red_sox|nan|nan|nan|12|[]|minnesota_twins|nan|nan|nan|5|[]
330307109|boston_red_sox|nan|nan|nan|12|[]|minnesota_twins|nan|nan|nan|5|[]
330307111|seattle_mariners|nan|nan|nan|3|[]|oakland_athletics|nan|nan|nan|7|[]
330307111|seattle_mariners|nan|nan|nan|3|[]|oakland_athletics|nan|nan|nan|7|[]
330307115|detroit_tigers|nan|nan|nan|9|[]|atlanta_braves|nan|nan|nan|2|[]
330307115|detroit_tigers|nan|nan|nan|9|[]|atlanta_braves|nan|nan|nan|2|[]
330307116|chicago_white_sox|nan|nan|nan|8|[]|chicago_cubs|nan|nan|nan|3|[]
330307116|chicago_white_sox|nan|nan|nan|8|[]|chicago_cubs|nan|nan|nan|3|[]
330307118|washington_nationals|nan|nan|nan|2|[]|houston_astros|nan|nan|nan|4|[]
330307118|washington_nationals|nan|nan|nan|2|[]|houston_astros|nan|nan|nan|4|[]
330307119|texas_rangers|nan|nan|nan|11|[]|los_angeles_dodgers|nan|nan|nan|11|[]
330307119|texas_rangers|nan|nan|nan|11|[]|los_angeles_dodgers|nan|nan|nan|11|[]
330307121|miami_marlins|nan|nan|nan|1|[]|new_york_mets|nan|nan|nan|4|[]
330307121|miami_marlins|nan|nan|nan|1|[]|new_york_mets|nan|nan|nan|4|[]
330307122|minnesota_twins|nan|nan|nan|10|[]|philadelphia_phillies|nan|nan|nan|6|[]
330307122|minnesota_twins|nan|nan|nan|10|[]|philadelphia_phillies|nan|nan|nan|6|[]
330307123|tampa_bay_rays|nan|nan|nan|4|[]|pittsburgh_pirates|nan|nan|nan|2|[]
330307123|tampa_bay_rays|nan|nan|nan|4|[]|pittsburgh_pirates|nan|nan|nan|2|[]
330307124|new_york_yankees|nan|nan|nan|6|[]|st._louis_cardinals|nan|nan|nan|7|[]
330307124|new_york_yankees|nan|nan|nan|6|[]|st._louis_cardinals|nan|nan|nan|7|[]
330307125|los_angeles_angels|nan|nan|nan|12|[]|san_diego_padres|nan|nan|nan|3|[]
330307125|los_angeles_angels|nan|nan|nan|12|[]|san_diego_padres|nan|nan|nan|3|[]
330308102|minnesota_twins|nan|nan|nan|2|[]|boston_red_sox|nan|nan|nan|0|[]
330308106|new_york_mets|nan|nan|nan|2|[]|detroit_tigers|nan|nan|nan|3|[]
330308115|toronto_blue_jays|nan|nan|nan|7|[]|atlanta_braves|nan|nan|nan|1|[]
330308118|atlanta_braves|nan|nan|nan|14|[]|houston_astros|nan|nan|nan|9|[]
330308120|st._louis_cardinals|nan|nan|nan|16|[]|washington_nationals|nan|nan|nan|10|[]
330308123|baltimore_orioles|nan|nan|nan|6|[]|pittsburgh_pirates|nan|nan|nan|3|[]
330308128|new_york_yankees|nan|nan|nan|1|[]|miami_marlins|nan|nan|nan|6|[]
330308130|philadelphia_phillies|nan|nan|nan|2|[]|tampa_bay_rays|nan|nan|nan|3|[]
330309102|baltimore_orioles|nan|nan|nan|5|[]|boston_red_sox|nan|nan|nan|2|[]
330309103|colorado_rockies|nan|nan|nan|8|[]|los_angeles_angels|nan|nan|nan|6|[]
330309110|atlanta_braves|nan|nan|nan|2|[]|new_york_yankees|nan|nan|nan|1|[]
330309113|oakland_athletics|nan|nan|nan|3|[]|texas_rangers|nan|nan|nan|4|[]
330309114|detroit_tigers|nan|nan|nan|2|[]|toronto_blue_jays|nan|nan|nan|4|[]
330309116|cleveland_indians|nan|nan|nan|9|[]|chicago_cubs|nan|nan|nan|2|[]
330309117|milwaukee_brewers|nan|nan|nan|5|[]|cincinnati_reds|nan|nan|nan|6|[]
330309119|seattle_mariners|nan|nan|nan|2|[]|los_angeles_dodgers|nan|nan|nan|3|[]
330309120|miami_marlins|nan|nan|nan|7|[]|washington_nationals|nan|nan|nan|8|[]
330309121|houston_astros|nan|nan|nan|6|[]|new_york_mets|nan|nan|nan|9|[]
330309122|tampa_bay_rays|nan|nan|nan|15|[]|philadelphia_phillies|nan|nan|nan|7|[]
330309123|minnesota_twins|nan|nan|nan|5|[]|pittsburgh_pirates|nan|nan|nan|4|[]
330309125|texas_rangers|nan|nan|nan|5|[]|san_diego_padres|nan|nan|nan|2|[]
330309126|kansas_city_royals|nan|nan|nan|13|[]|san_francisco_giants|nan|nan|nan|2|[]
330309128|st._louis_cardinals|nan|nan|nan|2|[]|miami_marlins|nan|nan|nan|0|[]
330309129|chicago_white_sox|nan|nan|nan|9|[]|arizona_diamondbacks|nan|nan|nan|11|[]
330310101|pittsburgh_pirates|nan|nan|nan|5|[]|baltimore_orioles|nan|nan|nan|2|[]
330310101|pittsburgh_pirates|nan|nan|nan|5|[]|baltimore_orioles|nan|nan|nan|2|[]
330310104|cincinnati_reds|nan|nan|nan|7|[]|chicago_white_sox|nan|nan|nan|3|[]
330310104|cincinnati_reds|nan|nan|nan|7|[]|chicago_white_sox|nan|nan|nan|3|[]
330310105|texas_rangers|nan|nan|nan|7|[]|cleveland_indians|nan|nan|nan|6|[]
330310105|texas_rangers|nan|nan|nan|7|[]|cleveland_indians|nan|nan|nan|6|[]
330310106|washington_nationals|nan|nan|nan|1|[]|detroit_tigers|nan|nan|nan|2|[]
330310106|washington_nationals|nan|nan|nan|1|[]|detroit_tigers|nan|nan|nan|2|[]
330310107|los_angeles_angels|nan|nan|nan|11|[]|kansas_city_royals|nan|nan|nan|17|[]
330310107|los_angeles_angels|nan|nan|nan|11|[]|kansas_city_royals|nan|nan|nan|17|[]
330310108|san_francisco_giants|nan|nan|nan|6|[]|milwaukee_brewers|nan|nan|nan|1|[]
330310108|san_francisco_giants|nan|nan|nan|6|[]|milwaukee_brewers|nan|nan|nan|1|[]
330310109|pittsburgh_pirates|nan|nan|nan|7|[]|minnesota_twins|nan|nan|nan|4|[]
330310109|pittsburgh_pirates|nan|nan|nan|7|[]|minnesota_twins|nan|nan|nan|4|[]
330310111|arizona_diamondbacks|nan|nan|nan|5|[]|oakland_athletics|nan|nan|nan|7|[]
330310111|arizona_diamondbacks|nan|nan|nan|5|[]|oakland_athletics|nan|nan|nan|7|[]
330310112|chicago_white_sox|nan|nan|nan|11|[]|seattle_mariners|nan|nan|nan|7|[]
330310112|chicago_white_sox|nan|nan|nan|11|[]|seattle_mariners|nan|nan|nan|7|[]
330310114|new_york_yankees|nan|nan|nan|3|[]|toronto_blue_jays|nan|nan|nan|0|[]
330310114|new_york_yankees|nan|nan|nan|3|[]|toronto_blue_jays|nan|nan|nan|0|[]
330310115|miami_marlins|nan|nan|nan|10|[]|atlanta_braves|nan|nan|nan|2|[]
330310115|miami_marlins|nan|nan|nan|10|[]|atlanta_braves|nan|nan|nan|2|[]
330310116|san_diego_padres|nan|nan|nan|3|[]|chicago_cubs|nan|nan|nan|9|[]
330310116|san_diego_padres|nan|nan|nan|3|[]|chicago_cubs|nan|nan|nan|9|[]
330310118|philadelphia_phillies|nan|nan|nan|7|[]|houston_astros|nan|nan|nan|1|[]
330310118|philadelphia_phillies|nan|nan|nan|7|[]|houston_astros|nan|nan|nan|1|[]
330310124|new_york_mets|nan|nan|nan|3|[]|st._louis_cardinals|nan|nan|nan|0|[]
330310124|new_york_mets|nan|nan|nan|3|[]|st._louis_cardinals|nan|nan|nan|0|[]
330310127|los_angeles_dodgers|nan|nan|nan|6|[]|colorado_rockies|nan|nan|nan|1|[]
330310127|los_angeles_dodgers|nan|nan|nan|6|[]|colorado_rockies|nan|nan|nan|1|[]
330310130|boston_red_sox|nan|nan|nan|6|[]|tampa_bay_rays|nan|nan|nan|2|[]
330310130|boston_red_sox|nan|nan|nan|6|[]|tampa_bay_rays|nan|nan|nan|2|[]
330311104|colorado_rockies|nan|nan|nan|1|[]|chicago_white_sox|nan|nan|nan|3|[]
330311104|colorado_rockies|nan|nan|nan|1|[]|chicago_white_sox|nan|nan|nan|3|[]
330311105|los_angeles_angels|nan|nan|nan|0|[]|cleveland_indians|nan|nan|nan|0|[]
330311105|los_angeles_angels|nan|nan|nan|0|[]|cleveland_indians|nan|nan|nan|0|[]
330311106|new_york_mets|nan|nan|nan|11|[]|detroit_tigers|nan|nan|nan|0|[]
330311106|new_york_mets|nan|nan|nan|11|[]|detroit_tigers|nan|nan|nan|0|[]
330311108|los_angeles_dodgers|nan|nan|nan|2|[]|milwaukee_brewers|nan|nan|nan|3|[]
330311108|los_angeles_dodgers|nan|nan|nan|2|[]|milwaukee_brewers|nan|nan|nan|3|[]
330311110|st._louis_cardinals|nan|nan|nan|0|[]|new_york_yankees|nan|nan|nan|4|[]
330311110|st._louis_cardinals|nan|nan|nan|0|[]|new_york_yankees|nan|nan|nan|4|[]
330311113|san_francisco_giants|nan|nan|nan|2|[]|texas_rangers|nan|nan|nan|1|[]
330311113|san_francisco_giants|nan|nan|nan|2|[]|texas_rangers|nan|nan|nan|1|[]
330311120|atlanta_braves|nan|nan|nan|7|[]|washington_nationals|nan|nan|nan|2|[]
330311120|atlanta_braves|nan|nan|nan|7|[]|washington_nationals|nan|nan|nan|2|[]
330311123|baltimore_orioles|nan|nan|nan|3|[]|pittsburgh_pirates|nan|nan|nan|4|[]
330311123|baltimore_orioles|nan|nan|nan|3|[]|pittsburgh_pirates|nan|nan|nan|4|[]
330311125|oakland_athletics|nan|nan|nan|0|[]|san_diego_padres|nan|nan|nan|10|[]
330311125|oakland_athletics|nan|nan|nan|0|[]|san_diego_padres|nan|nan|nan|10|[]
330311128|boston_red_sox|nan|nan|nan|7|[]|miami_marlins|nan|nan|nan|8|[]
330311128|boston_red_sox|nan|nan|nan|7|[]|miami_marlins|nan|nan|nan|8|[]
330311129|chicago_cubs|nan|nan|nan|7|[]|arizona_diamondbacks|nan|nan|nan|5|[]
330311129|chicago_cubs|nan|nan|nan|7|[]|arizona_diamondbacks|nan|nan|nan|5|[]
330311130|minnesota_twins|nan|nan|nan|6|[]|tampa_bay_rays|nan|nan|nan|4|[]
330311130|minnesota_twins|nan|nan|nan|6|[]|tampa_bay_rays|nan|nan|nan|4|[]
330312102|toronto_blue_jays|nan|nan|nan|3|[]|boston_red_sox|nan|nan|nan|5|[]
330312102|toronto_blue_jays|nan|nan|nan|3|[]|boston_red_sox|nan|nan|nan|5|[]
330312111|kansas_city_royals|nan|nan|nan|3|[]|oakland_athletics|nan|nan|nan|6|[]
330312111|kansas_city_royals|nan|nan|nan|3|[]|oakland_athletics|nan|nan|nan|6|[]
330312112|arizona_diamondbacks|nan|nan|nan|5|[]|seattle_mariners|nan|nan|nan|4|[]
330312112|arizona_diamondbacks|nan|nan|nan|5|[]|seattle_mariners|nan|nan|nan|4|[]
330312113|milwaukee_brewers|nan|nan|nan|3|[]|texas_rangers|nan|nan|nan|12|[]
330312113|milwaukee_brewers|nan|nan|nan|3|[]|texas_rangers|nan|nan|nan|12|[]
330312115|st._louis_cardinals|nan|nan|nan|3|[]|atlanta_braves|nan|nan|nan|12|[]
