MatchID|Team1|mean_AVG_t1_bin_1|mean_OBP_t1_bin_1|mean_OPS_t1_bin_1|mean_bat_WAR_t1_bin_1|mean_ERA_t1_bin_1|mean_WHIP_t1_bin_1|mean_pitch_WAR_t1_bin_1|HAteam01|Team2|mean_AVG_t2_bin_1|mean_OBP_t2_bin_1|mean_OPS_t2_bin_1|mean_bat_WAR_t2_bin_1|mean_ERA_t2_bin_1|mean_WHIP_t2_bin_1|mean_pitch_WAR_t2_bin_1|HAteam02
320422129|atlanta_braves|0.202063|0.240521|0.560583|0.914583|4.268651|1.344206|0.207143|Away|arizona_diamondbacks|0.168467|0.219244|0.489600|0.904444|3.720815|1.383926|1.072593|Home
320422130|minnesota_twins|0.248167|0.311917|0.662250|0.700000|4.517778|1.344444|0.822222|Away|tampa_bay_rays|0.212333|0.270048|0.590405|1.869048|4.059135|1.335302|0.279841|Home
320423107|toronto_blue_jays|0.192778|0.247361|0.586583|1.419444|4.171556|1.455778|0.666667|Away|kansas_city_royals|0.202000|0.245417|0.543417|1.441667|2.803214|1.305763|0.714773|Home
320423108|houston_astros|0.258333|0.284812|0.739500|0.427083|4.787750|1.574167|0.144583|Away|milwaukee_brewers|0.215000|0.367471|0.678647|1.278431|3.365000|1.262292|1.622917|Home
320423109|boston_red_sox|0.191744|0.242128|0.552846|1.864103|3.465357|1.215952|1.021825|Away|minnesota_twins|0.198256|0.244641|0.541923|0.443590|3.774659|1.320254|0.809603|Home
320423111|chicago_white_sox|0.232636|0.340545|0.703091|0.645455|3.465000|1.174167|2.341667|Away|oakland_athletics|0.170833|0.211000|0.473417|0.716667|5.458094|1.469563|0.705938|Home
320423113|new_york_yankees|0.214636|0.281545|0.651182|1.918182|2.834253|1.106900|3.619005|Away|texas_rangers|0.214385|0.272231|0.614923|1.853846|4.320472|1.325000|0.616111|Home
320423116|st._louis_cardinals|0.153104|0.210188|0.442292|0.697917|5.763810|1.422857|0.457143|Away|chicago_cubs|0.195353|0.239412|0.530294|0.458824|3.741429|1.347143|0.385714|Home
320423119|atlanta_braves|0.197822|0.232933|0.514289|0.684444|4.590790|1.449956|1.062143|Away|los_angeles_dodgers|0.176229|0.213688|0.470021|0.950000|5.144762|1.686190|0.548810|Home
320423129|philadelphia_phillies|0.163882|0.205882|0.440294|0.800000|2.839949|1.047795|0.533333|Away|arizona_diamondbacks|0.148222|0.201815|0.443056|0.903704|3.216750|1.378833|0.590833|Home
320423221|san_francisco_giants|0.188250|0.290687|0.578125|0.887500|3.831758|1.311951|1.900915|Away|new_york_mets|0.149722|0.193389|0.427833|0.588889|4.123265|1.409351|0.416935|Home
320423321|san_francisco_giants|0.145437|0.314000|0.540687|0.781250|4.677196|1.450577|0.728446|Away|new_york_mets|0.177125|0.231375|0.503750|0.606250|3.638500|1.348500|0.270000|Home
320424101|toronto_blue_jays|0.208394|0.268303|0.631727|1.557576|3.685000|1.248000|1.130000|Away|baltimore_orioles|0.169923|0.200385|0.465590|1.328205|4.111842|1.475842|0.536788|Home
