MatchID|Team1|mean_PTS_t1_bin_3|mean_STL_t1_bin_3|mean_AST_t1_bin_3|mean_DBPM_t1_bin_3|mean_BPM_t1_bin_3|mean_VORP_t1_bin_3|HAteam01|Team2|mean_PTS_t2_bin_3|mean_STL_t2_bin_3|mean_AST_t2_bin_3|mean_DBPM_t2_bin_3|mean_BPM_t2_bin_3|mean_VORP_t2_bin_3|HAteam02
400278493|phoenix_suns|9.902500|0.647500|1.654167|-0.130556|-1.000000|0.591667|away|los_angeles_lakers|10.514394|0.710606|2.856061|-0.637500|-0.827500|1.332500|home
400278494|houston_rockets|6.763333|0.716667|1.555000|0.875000|-0.018750|0.693750|away|golden_state_warriors|11.934444|0.802037|2.693889|0.589286|0.533333|1.502381|home
400278495|atlanta_hawks|8.890152|0.703030|2.019697|-0.052500|-0.977500|1.035000|away|orlando_magic|7.541667|0.584259|2.193519|-0.005556|0.115278|1.273611|home
400278496|san_antonio_spurs|9.894697|0.701515|2.312121|-0.145000|0.560000|1.535000|away|cleveland_cavaliers|8.163167|0.591833|1.662333|-1.073125|-2.964375|-0.115000|home
400278497|charlotte_bobcats|7.647727|0.459091|1.625758|-0.791667|-3.622222|0.022222|away|indiana_pacers|8.122500|0.631667|1.546667|-0.322222|-2.216667|0.344444|home
400278498|chicago_bulls|9.545606|0.599697|1.635152|-0.262500|-0.735000|0.820833|away|boston_celtics|10.745000|0.886667|2.630000|0.412500|-0.937500|1.317500|home
400278499|denver_nuggets|9.693056|0.759722|2.142361|-0.310833|-1.300833|0.877500|away|brooklyn_nets|10.999500|0.797000|1.933500|0.169444|-0.794444|0.975000|home
400278500|toronto_raptors|10.668333|0.712500|1.862500|-1.069444|-1.836111|0.930556|away|new_york_knicks|11.454167|1.052500|2.771667|0.208333|0.480556|1.433333|home
400278501|washington_wizards|8.651389|0.850694|1.929167|-0.028333|-1.258333|0.849167|away|detroit_pistons|11.037037|0.798148|2.740741|-1.425000|-1.106250|0.575000|home
400278502|philadelphia_76ers|7.226667|0.620000|1.641667|-0.081250|-1.646875|0.340625|away|milwaukee_bucks|9.697917|0.777778|2.009028|0.342500|-1.082500|0.707500|home
400278504|utah_jazz|7.803333|0.618485|1.717576|-0.497222|-2.017593|0.382407|away|minnesota_timberwolves|9.284167|0.830000|2.465000|0.110714|-0.580952|0.842857|home
400278505|sacramento_kings|9.913889|0.776389|2.334028|0.288889|-0.583333|0.725000|away|dallas_mavericks|10.449242|0.734848|2.062879|-0.196970|-1.288636|0.866667|home
400278506|houston_rockets|6.763333|0.716667|1.555000|0.875000|-0.018750|0.693750|away|los_angeles_clippers|11.133333|0.841667|2.772436|0.236538|0.598077|1.505769|home
400278507|miami_heat|11.781250|0.884028|2.387500|1.125000|2.611364|2.704545|away|oklahoma_city_thunder|9.083056|0.690278|1.800139|0.688889|-0.047222|1.444444|home
400278508|los_angeles_clippers|11.133333|0.841667|2.772436|0.236538|0.598077|1.505769|away|los_angeles_lakers|10.514394|0.710606|2.856061|-0.637500|-0.827500|1.332500|home
400278509|toronto_raptors|10.668333|0.712500|1.862500|-1.069444|-1.836111|0.930556|away|washington_wizards|8.651389|0.850694|1.929167|-0.028333|-1.258333|0.849167|home
400278510|charlotte_bobcats|7.647727|0.459091|1.625758|-0.791667|-3.622222|0.022222|away|orlando_magic|7.541667|0.584259|2.193519|-0.005556|0.115278|1.273611|home
400278511|milwaukee_bucks|9.629861|0.766667|1.940972|0.517500|-1.292500|0.652500|away|brooklyn_nets|11.726818|0.838182|2.705455|-0.042500|-0.467500|1.120000|home
400278512|memphis_grizzlies|9.272727|0.769697|1.915152|0.055000|-0.295000|1.077500|away|detroit_pistons|11.037037|0.798148|2.740741|-1.425000|-1.106250|0.575000|home
400278514|boston_celtics|10.725000|0.792593|1.816667|-0.108333|-1.491667|1.047222|away|denver_nuggets|9.693056|0.759722|2.142361|-0.310833|-1.300833|0.877500|home
400278515|golden_state_warriors|11.934444|0.802037|2.693889|0.589286|0.533333|1.502381|away|utah_jazz|8.005833|0.625278|1.677222|-0.447500|-1.890833|0.414167|home
400278516|san_antonio_spurs|9.894697|0.701515|2.312121|-0.145000|0.560000|1.535000|away|sacramento_kings|11.103472|0.840972|2.454861|0.100000|-0.557500|0.717500|home
400278517|phoenix_suns|9.902500|0.647500|1.654167|-0.130556|-1.000000|0.591667|away|portland_trail_blazers|7.534792|0.584792|1.187500|-0.036667|-2.614286|0.540000|home
400278518|memphis_grizzlies|9.272727|0.769697|1.915152|0.055000|-0.295000|1.077500|away|toronto_raptors|10.668333|0.712500|1.862500|-1.069444|-1.836111|0.930556|home
