MatchID|Year|Team1|score1|Team2|score2
220215018|2002|detroit_pistons|101|new_york_knicks|90
220215021|2002|washington_wizards|97|phoenix_suns|96
220215022|2002|boston_celtics|107|portland_trail_blazers|104
220215028|2002|utah_jazz|94|toronto_raptors|85
220216004|2002|cleveland_cavaliers|114|chicago_bulls|101
220216010|2002|orlando_magic|109|houston_rockets|100
220216012|2002|dallas_mavericks|110|los_angeles_clippers|119
220217009|2002|atlanta_hawks|100|golden_state_warriors|94
220217011|2002|philadelphia_76ers|76|indiana_pacers|86
220217016|2002|miami_heat|80|minnesota_timberwolves|93
220217018|2002|utah_jazz|92|new_york_knicks|89
220217021|2002|dallas_mavericks|105|phoenix_suns|92
220217022|2002|los_angeles_lakers|105|portland_trail_blazers|111
220217028|2002|milwaukee_bucks|91|toronto_raptors|86
220218005|2002|utah_jazz|103|cleveland_cavaliers|92
220218008|2002|toronto_raptors|76|detroit_pistons|89
220218012|2002|portland_trail_blazers|80|los_angeles_clippers|79
220218014|2002|chicago_bulls|80|miami_heat|102
220218020|2002|denver_nuggets|83|philadelphia_76ers|110
220218027|2002|houston_rockets|102|washington_wizards|89
220219006|2002|minnesota_timberwolves|117|dallas_mavericks|100
220219013|2002|boston_celtics|109|los_angeles_lakers|108
220219023|2002|atlanta_hawks|79|sacramento_kings|99
220219024|2002|memphis_grizzlies|93|san_antonio_spurs|99
220220004|2002|new_york_knicks|109|chicago_bulls|113
220220007|2002|utah_jazz|110|denver_nuggets|99
220220008|2002|washington_wizards|90|detroit_pistons|97
220220014|2002|los_angeles_clippers|81|miami_heat|71
220220015|2002|houston_rockets|76|milwaukee_bucks|115
220220020|2002|golden_state_warriors|107|philadelphia_76ers|114
220221005|2002|los_angeles_lakers|104|cleveland_cavaliers|97
220221006|2002|boston_celtics|92|dallas_mavericks|98
220221010|2002|minnesota_timberwolves|83|houston_rockets|89
220221019|2002|los_angeles_clippers|102|orlando_magic|119
220221022|2002|atlanta_hawks|79|portland_trail_blazers|94
220221024|2002|sacramento_kings|92|san_antonio_spurs|115
220221029|2002|phoenix_suns|78|memphis_grizzlies|72
220222004|2002|phoenix_suns|83|chicago_bulls|91
220222011|2002|cleveland_cavaliers|103|indiana_pacers|93
220222015|2002|golden_state_warriors|112|milwaukee_bucks|116
220222028|2002|detroit_pistons|80|toronto_raptors|72
220223004|2002|golden_state_warriors|91|chicago_bulls|105
220223006|2002|sacramento_kings|97|dallas_mavericks|111
220223010|2002|boston_celtics|89|houston_rockets|99
220223011|2002|los_angeles_clippers|88|indiana_pacers|106
220223019|2002|philadelphia_76ers|87|orlando_magic|105
220223022|2002|denver_nuggets|90|portland_trail_blazers|101
220223024|2002|minnesota_timberwolves|112|san_antonio_spurs|88
220223027|2002|miami_heat|97|washington_wizards|95
220224005|2002|orlando_magic|96|cleveland_cavaliers|111
220224007|2002|atlanta_hawks|89|denver_nuggets|84
220224014|2002|washington_wizards|80|miami_heat|92
220224015|2002|detroit_pistons|82|milwaukee_bucks|89
220224018|2002|los_angeles_lakers|107|new_york_knicks|91
220224021|2002|san_antonio_spurs|83|phoenix_suns|92
220225009|2002|indiana_pacers|102|golden_state_warriors|97
220225020|2002|portland_trail_blazers|88|philadelphia_76ers|83
220225029|2002|los_angeles_clippers|90|memphis_grizzlies|77
220226004|2002|orlando_magic|112|chicago_bulls|97
220226006|2002|memphis_grizzlies|91|dallas_mavericks|104
220226010|2002|los_angeles_clippers|94|houston_rockets|84
220226015|2002|los_angeles_lakers|99|milwaukee_bucks|89
220226023|2002|utah_jazz|81|sacramento_kings|107
220226024|2002|phoenix_suns|91|san_antonio_spurs|99
220227002|2002|milwaukee_bucks|95|boston_celtics|92
220227008|2002|chicago_bulls|89|detroit_pistons|101
220227009|2002|denver_nuggets|93|golden_state_warriors|110
220227016|2002|los_angeles_lakers|101|minnesota_timberwolves|112
220227020|2002|miami_heat|72|philadelphia_76ers|82
220227027|2002|portland_trail_blazers|105|washington_wizards|101
220227028|2002|orlando_magic|90|toronto_raptors|85
220228005|2002|san_antonio_spurs|107|cleveland_cavaliers|114
220228014|2002|new_york_knicks|86|miami_heat|100
220228021|2002|indiana_pacers|100|phoenix_suns|107
220228026|2002|memphis_grizzlies|70|utah_jazz|114
220301004|2002|washington_wizards|81|chicago_bulls|90
220301007|2002|memphis_grizzlies|83|denver_nuggets|96
220301008|2002|orlando_magic|102|detroit_pistons|110
220301009|2002|sacramento_kings|116|golden_state_warriors|108
220301013|2002|indiana_pacers|84|los_angeles_lakers|96
220301016|2002|san_antonio_spurs|85|minnesota_timberwolves|77
220301028|2002|portland_trail_blazers|91|toronto_raptors|81
220302001|2002|cleveland_cavaliers|81|atlanta_hawks|84
220302006|2002|miami_heat|109|dallas_mavericks|95
220302012|2002|golden_state_warriors|95|los_angeles_clippers|109
220302015|2002|portland_trail_blazers|104|milwaukee_bucks|103
220302021|2002|houston_rockets|104|phoenix_suns|97
220302026|2002|minnesota_timberwolves|116|utah_jazz|105
220303005|2002|milwaukee_bucks|101|cleveland_cavaliers|91
220303007|2002|dallas_mavericks|116|denver_nuggets|110
220303013|2002|houston_rockets|79|los_angeles_lakers|95
220303018|2002|san_antonio_spurs|99|new_york_knicks|83
220303023|2002|indiana_pacers|97|sacramento_kings|86
220303027|2002|orlando_magic|102|washington_wizards|107
220303028|2002|philadelphia_76ers|96|toronto_raptors|84
220304001|2002|memphis_grizzlies|76|atlanta_hawks|95
220304020|2002|boston_celtics|100|philadelphia_76ers|94
220304022|2002|sacramento_kings|95|portland_trail_blazers|107
220304026|2002|denver_nuggets|82|utah_jazz|100
220305005|2002|atlanta_hawks|96|cleveland_cavaliers|103
220305006|2002|phoenix_suns|77|dallas_mavericks|81
220305008|2002|miami_heat|93|detroit_pistons|91
220305010|2002|toronto_raptors|109|houston_rockets|112
220305011|2002|orlando_magic|98|indiana_pacers|111
220305018|2002|milwaukee_bucks|89|new_york_knicks|102
220305024|2002|golden_state_warriors|88|san_antonio_spurs|109
220305027|2002|chicago_bulls|90|washington_wizards|115
