matchid|datetime|year
311218006|2011-12-18 00:00:00|2011
311218014|2011-12-18 00:00:00|2011
311218028|2011-12-18 00:00:00|2011
311219013|2011-12-19 00:00:00|2011
311219022|2011-12-19 00:00:00|2011
311219030|2011-12-19 00:00:00|2011
311220004|2011-12-20 00:00:00|2011
311220005|2011-12-20 00:00:00|2011
311220007|2011-12-20 00:00:00|2011
311220020|2011-12-20 00:00:00|2011
311220023|2011-12-20 00:00:00|2011
311220025|2011-12-20 00:00:00|2011
311221002|2011-12-21 00:00:00|2011
311221003|2011-12-21 00:00:00|2011
311221012|2011-12-21 00:00:00|2011
311221015|2011-12-21 00:00:00|2011
311221018|2011-12-21 00:00:00|2011
311221019|2011-12-21 00:00:00|2011
311221024|2011-12-21 00:00:00|2011
311221026|2011-12-21 00:00:00|2011
311222001|2011-12-22 00:00:00|2011
311222021|2011-12-22 00:00:00|2011
311225006|2011-12-25 00:00:00|2011
311225009|2011-12-25 00:00:00|2011
311225013|2011-12-25 00:00:00|2011
311225018|2011-12-25 00:00:00|2011
311225025|2011-12-25 00:00:00|2011
311226005|2011-12-26 00:00:00|2011
311226006|2011-12-26 00:00:00|2011
311226009|2011-12-26 00:00:00|2011
311226011|2011-12-26 00:00:00|2011
311226016|2011-12-26 00:00:00|2011
311226019|2011-12-26 00:00:00|2011
311226021|2011-12-26 00:00:00|2011
311226022|2011-12-26 00:00:00|2011
311226023|2011-12-26 00:00:00|2011
311226024|2011-12-26 00:00:00|2011
311226027|2011-12-26 00:00:00|2011
311226030|2011-12-26 00:00:00|2011
311227013|2011-12-27 00:00:00|2011
311227014|2011-12-27 00:00:00|2011
311227015|2011-12-27 00:00:00|2011
311227017|2011-12-27 00:00:00|2011
311227022|2011-12-27 00:00:00|2011
311228001|2011-12-28 00:00:00|2011
311228003|2011-12-28 00:00:00|2011
311228007|2011-12-28 00:00:00|2011
311228008|2011-12-28 00:00:00|2011
311228009|2011-12-28 00:00:00|2011
311228021|2011-12-28 00:00:00|2011
311228024|2011-12-28 00:00:00|2011
311228028|2011-12-28 00:00:00|2011
311228029|2011-12-28 00:00:00|2011
311228030|2011-12-28 00:00:00|2011
311229010|2011-12-29 00:00:00|2011
311229013|2011-12-29 00:00:00|2011
311229019|2011-12-29 00:00:00|2011
311229022|2011-12-29 00:00:00|2011
311229023|2011-12-29 00:00:00|2011
311229025|2011-12-29 00:00:00|2011
311230001|2011-12-30 00:00:00|2011
311230002|2011-12-30 00:00:00|2011
311230003|2011-12-30 00:00:00|2011
311230006|2011-12-30 00:00:00|2011
311230011|2011-12-30 00:00:00|2011
311230012|2011-12-30 00:00:00|2011
311230015|2011-12-30 00:00:00|2011
311230016|2011-12-30 00:00:00|2011
311230026|2011-12-30 00:00:00|2011
311230029|2011-12-30 00:00:00|2011
311230030|2011-12-30 00:00:00|2011
311231008|2011-12-31 00:00:00|2011
311231009|2011-12-31 00:00:00|2011
311231010|2011-12-31 00:00:00|2011
311231013|2011-12-31 00:00:00|2011
311231023|2011-12-31 00:00:00|2011
311231024|2011-12-31 00:00:00|2011
311231025|2011-12-31 00:00:00|2011
320101004|2012-01-01 00:00:00|2012
320101005|2012-01-01 00:00:00|2012
320101007|2012-01-01 00:00:00|2012
320101012|2012-01-01 00:00:00|2012
320101014|2012-01-01 00:00:00|2012
320101016|2012-01-01 00:00:00|2012
320101019|2012-01-01 00:00:00|2012
320101023|2012-01-01 00:00:00|2012
320101027|2012-01-01 00:00:00|2012
320102002|2012-01-02 00:00:00|2012
320102006|2012-01-02 00:00:00|2012
320102007|2012-01-02 00:00:00|2012
320102008|2012-01-02 00:00:00|2012
320102014|2012-01-02 00:00:00|2012
320102016|2012-01-02 00:00:00|2012
320102017|2012-01-02 00:00:00|2012
320102018|2012-01-02 00:00:00|2012
320102021|2012-01-02 00:00:00|2012
320102026|2012-01-02 00:00:00|2012
320103004|2012-01-03 00:00:00|2012
320103005|2012-01-03 00:00:00|2012
320103013|2012-01-03 00:00:00|2012
320103025|2012-01-03 00:00:00|2012
320103026|2012-01-03 00:00:00|2012
320103029|2012-01-03 00:00:00|2012
320104002|2012-01-04 00:00:00|2012
320104003|2012-01-04 00:00:00|2012
320104006|2012-01-04 00:00:00|2012
320104007|2012-01-04 00:00:00|2012
320104008|2012-01-04 00:00:00|2012
320104012|2012-01-04 00:00:00|2012
320104014|2012-01-04 00:00:00|2012
320104016|2012-01-04 00:00:00|2012
320104018|2012-01-04 00:00:00|2012
320104019|2012-01-04 00:00:00|2012
320104024|2012-01-04 00:00:00|2012
320104028|2012-01-04 00:00:00|2012
320105001|2012-01-05 00:00:00|2012
320105022|2012-01-05 00:00:00|2012
320105023|2012-01-05 00:00:00|2012
320105024|2012-01-05 00:00:00|2012
320106002|2012-01-06 00:00:00|2012
320106003|2012-01-06 00:00:00|2012
320106013|2012-01-06 00:00:00|2012
320106016|2012-01-06 00:00:00|2012
320106019|2012-01-06 00:00:00|2012
320106020|2012-01-06 00:00:00|2012
320106021|2012-01-06 00:00:00|2012
320106025|2012-01-06 00:00:00|2012
320106026|2012-01-06 00:00:00|2012
320106027|2012-01-06 00:00:00|2012
320106028|2012-01-06 00:00:00|2012
320106030|2012-01-06 00:00:00|2012
320107001|2012-01-07 00:00:00|2012
320107006|2012-01-07 00:00:00|2012
320107008|2012-01-07 00:00:00|2012
320107009|2012-01-07 00:00:00|2012
320107010|2012-01-07 00:00:00|2012
320107011|2012-01-07 00:00:00|2012
320107012|2012-01-07 00:00:00|2012
320107017|2012-01-07 00:00:00|2012
320107020|2012-01-07 00:00:00|2012
320107024|2012-01-07 00:00:00|2012
320108013|2012-01-08 00:00:00|2012
320108021|2012-01-08 00:00:00|2012
320108022|2012-01-08 00:00:00|2012
320108023|2012-01-08 00:00:00|2012
320108025|2012-01-08 00:00:00|2012
320108027|2012-01-08 00:00:00|2012
320109004|2012-01-09 00:00:00|2012
320109007|2012-01-09 00:00:00|2012
320109017|2012-01-09 00:00:00|2012
320109018|2012-01-09 00:00:00|2012
320109020|2012-01-09 00:00:00|2012
320109028|2012-01-09 00:00:00|2012
320110008|2012-01-10 00:00:00|2012
320110009|2012-01-10 00:00:00|2012
320110013|2012-01-10 00:00:00|2012
320110015|2012-01-10 00:00:00|2012
320110016|2012-01-10 00:00:00|2012
320110020|2012-01-10 00:00:00|2012
320110022|2012-01-10 00:00:00|2012
320110026|2012-01-10 00:00:00|2012
320110027|2012-01-10 00:00:00|2012
320110029|2012-01-10 00:00:00|2012
320110030|2012-01-10 00:00:00|2012
320111002|2012-01-11 00:00:00|2012
320111003|2012-01-11 00:00:00|2012
320111004|2012-01-11 00:00:00|2012
320111007|2012-01-11 00:00:00|2012
320111011|2012-01-11 00:00:00|2012
320111012|2012-01-11 00:00:00|2012
320111018|2012-01-11 00:00:00|2012
320111022|2012-01-11 00:00:00|2012
320111024|2012-01-11 00:00:00|2012
320111026|2012-01-11 00:00:00|2012
320111028|2012-01-11 00:00:00|2012
320112001|2012-01-12 00:00:00|2012
320112009|2012-01-12 00:00:00|2012
320112015|2012-01-12 00:00:00|2012
320112021|2012-01-12 00:00:00|2012
320112029|2012-01-12 00:00:00|2012
320113002|2012-01-13 00:00:00|2012
320113003|2012-01-13 00:00:00|2012
320113006|2012-01-13 00:00:00|2012
320113007|2012-01-13 00:00:00|2012
320113010|2012-01-13 00:00:00|2012
320113013|2012-01-13 00:00:00|2012
320113020|2012-01-13 00:00:00|2012
320113021|2012-01-13 00:00:00|2012
320113024|2012-01-13 00:00:00|2012
320113028|2012-01-13 00:00:00|2012
320113030|2012-01-13 00:00:00|2012
320114001|2012-01-14 00:00:00|2012
320114004|2012-01-14 00:00:00|2012
320114006|2012-01-14 00:00:00|2012
320114010|2012-01-14 00:00:00|2012
320114011|2012-01-14 00:00:00|2012
320114012|2012-01-14 00:00:00|2012
320114025|2012-01-14 00:00:00|2012
320114026|2012-01-14 00:00:00|2012
320114027|2012-01-14 00:00:00|2012
320114029|2012-01-14 00:00:00|2012
320114030|2012-01-14 00:00:00|2012
320115007|2012-01-15 00:00:00|2012
320115008|2012-01-15 00:00:00|2012
320115024|2012-01-15 00:00:00|2012
320116001|2012-01-16 00:00:00|2012
320116002|2012-01-16 00:00:00|2012
320116003|2012-01-16 00:00:00|2012
320116012|2012-01-16 00:00:00|2012
320116012|2012-01-16 00:00:00|2012
320116013|2012-01-16 00:00:00|2012
320116016|2012-01-16 00:00:00|2012
320116018|2012-01-16 00:00:00|2012
320116020|2012-01-16 00:00:00|2012
320116027|2012-01-16 00:00:00|2012
320116029|2012-01-16 00:00:00|2012
320116030|2012-01-16 00:00:00|2012
320117004|2012-01-17 00:00:00|2012
320117005|2012-01-17 00:00:00|2012
320117010|2012-01-17 00:00:00|2012
320117014|2012-01-17 00:00:00|2012
320117015|2012-01-17 00:00:00|2012
320117019|2012-01-17 00:00:00|2012
320117026|2012-01-17 00:00:00|2012
320118001|2012-01-18 00:00:00|2012
320118002|2012-01-18 00:00:00|2012
320118003|2012-01-18 00:00:00|2012
320118012|2012-01-18 00:00:00|2012
320118016|2012-01-18 00:00:00|2012
320118017|2012-01-18 00:00:00|2012
320118018|2012-01-18 00:00:00|2012
320118019|2012-01-18 00:00:00|2012
320118020|2012-01-18 00:00:00|2012
320118023|2012-01-18 00:00:00|2012
320118027|2012-01-18 00:00:00|2012
320119010|2012-01-19 00:00:00|2012
320119014|2012-01-19 00:00:00|2012
320119026|2012-01-19 00:00:00|2012
320120002|2012-01-20 00:00:00|2012
320120005|2012-01-20 00:00:00|2012
320120008|2012-01-20 00:00:00|2012
320120009|2012-01-20 00:00:00|2012
320120012|2012-01-20 00:00:00|2012
320120018|2012-01-20 00:00:00|2012
320120019|2012-01-20 00:00:00|2012
320120020|2012-01-20 00:00:00|2012
320120024|2012-01-20 00:00:00|2012
320120027|2012-01-20 00:00:00|2012
320120028|2012-01-20 00:00:00|2012
320121001|2012-01-21 00:00:00|2012
320121003|2012-01-21 00:00:00|2012
320121004|2012-01-21 00:00:00|2012
320121008|2012-01-21 00:00:00|2012
320121010|2012-01-21 00:00:00|2012
320121014|2012-01-21 00:00:00|2012
320121017|2012-01-21 00:00:00|2012
320121018|2012-01-21 00:00:00|2012
320121026|2012-01-21 00:00:00|2012
320121029|2012-01-21 00:00:00|2012
320122012|2012-01-22 00:00:00|2012
320122013|2012-01-22 00:00:00|2012
320122014|2012-01-22 00:00:00|2012
320122017|2012-01-22 00:00:00|2012
320122027|2012-01-22 00:00:00|2012
320123002|2012-01-23 00:00:00|2012
320123003|2012-01-23 00:00:00|2012
320123004|2012-01-23 00:00:00|2012
320123004|2012-01-23 00:00:00|2012
320123006|2012-01-23 00:00:00|2012
320123009|2012-01-23 00:00:00|2012
320123015|2012-01-23 00:00:00|2012
320123016|2012-01-23 00:00:00|2012
320123020|2012-01-23 00:00:00|2012
320123022|2012-01-23 00:00:00|2012
320123025|2012-01-23 00:00:00|2012
320124011|2012-01-24 00:00:00|2012
320124014|2012-01-24 00:00:00|2012
320124021|2012-01-24 00:00:00|2012
320124022|2012-01-24 00:00:00|2012
320124030|2012-01-24 00:00:00|2012
320125004|2012-01-25 00:00:00|2012
320125005|2012-01-25 00:00:00|2012
320125006|2012-01-25 00:00:00|2012
320125008|2012-01-25 00:00:00|2012
320125009|2012-01-25 00:00:00|2012
320125010|2012-01-25 00:00:00|2012
320125013|2012-01-25 00:00:00|2012
320125020|2012-01-25 00:00:00|2012
320125023|2012-01-25 00:00:00|2012
320125024|2012-01-25 00:00:00|2012
320125025|2012-01-25 00:00:00|2012
320125026|2012-01-25 00:00:00|2012
320125027|2012-01-25 00:00:00|2012
320126012|2012-01-26 00:00:00|2012
320126019|2012-01-26 00:00:00|2012
320127002|2012-01-27 00:00:00|2012
320127003|2012-01-27 00:00:00|2012
320127004|2012-01-27 00:00:00|2012
320127005|2012-01-27 00:00:00|2012
320127006|2012-01-27 00:00:00|2012
320127007|2012-01-27 00:00:00|2012
320127008|2012-01-27 00:00:00|2012
320127009|2012-01-27 00:00:00|2012
320127010|2012-01-27 00:00:00|2012
320127014|2012-01-27 00:00:00|2012
320127016|2012-01-27 00:00:00|2012
320127020|2012-01-27 00:00:00|2012
320127022|2012-01-27 00:00:00|2012
320128010|2012-01-28 00:00:00|2012
320128015|2012-01-28 00:00:00|2012
320128020|2012-01-28 00:00:00|2012
320128021|2012-01-28 00:00:00|2012
320128026|2012-01-28 00:00:00|2012
320128030|2012-01-28 00:00:00|2012
320129002|2012-01-29 00:00:00|2012
320129003|2012-01-29 00:00:00|2012
320129006|2012-01-29 00:00:00|2012
320129007|2012-01-29 00:00:00|2012
320129014|2012-01-29 00:00:00|2012
320129016|2012-01-29 00:00:00|2012
320129017|2012-01-29 00:00:00|2012
320129019|2012-01-29 00:00:00|2012
320130010|2012-01-30 00:00:00|2012
320130012|2012-01-30 00:00:00|2012
320130014|2012-01-30 00:00:00|2012
320130015|2012-01-30 00:00:00|2012
320130020|2012-01-30 00:00:00|2012
320130021|2012-01-30 00:00:00|2012
320130026|2012-01-30 00:00:00|2012
320130027|2012-01-30 00:00:00|2012
320130029|2012-01-30 00:00:00|2012
320131005|2012-01-31 00:00:00|2012
320131009|2012-01-31 00:00:00|2012
320131011|2012-01-31 00:00:00|2012
320131013|2012-01-31 00:00:00|2012
320131018|2012-01-31 00:00:00|2012
320131028|2012-01-31 00:00:00|2012
320131029|2012-01-31 00:00:00|2012
320201002|2012-02-01 00:00:00|2012
320201003|2012-02-01 00:00:00|2012
320201006|2012-02-01 00:00:00|2012
320201015|2012-02-01 00:00:00|2012
320201016|2012-02-01 00:00:00|2012
320201017|2012-02-01 00:00:00|2012
320201019|2012-02-01 00:00:00|2012
320201020|2012-02-01 00:00:00|2012
320201022|2012-02-01 00:00:00|2012
320201024|2012-02-01 00:00:00|2012
320201026|2012-02-01 00:00:00|2012
320202001|2012-02-02 00:00:00|2012
320202009|2012-02-02 00:00:00|2012
320202012|2012-02-02 00:00:00|2012
320202018|2012-02-02 00:00:00|2012
320202023|2012-02-02 00:00:00|2012
320202024|2012-02-02 00:00:00|2012
320203002|2012-02-03 00:00:00|2012
320203006|2012-02-03 00:00:00|2012
320203007|2012-02-03 00:00:00|2012
320203008|2012-02-03 00:00:00|2012
320203010|2012-02-03 00:00:00|2012
320203017|2012-02-03 00:00:00|2012
320203019|2012-02-03 00:00:00|2012
320203020|2012-02-03 00:00:00|2012
320203025|2012-02-03 00:00:00|2012
320203028|2012-02-03 00:00:00|2012
320204001|2012-02-04 00:00:00|2012
320204005|2012-02-04 00:00:00|2012
320204008|2012-02-04 00:00:00|2012
