PlayerID_Name|Year|ERA|WHIP|WAR
30054__trevor_cahill|2013|3.990000|1.420000|0.700000
30054__trevor_cahill|2014|5.610000|1.610000|-1.600000
30054__trevor_cahill|2015|7.520000|1.780000|-0.700000
30054__trevor_cahill|2015|1.460000|0.650000|0.500000
30054__trevor_cahill|2015|5.590000|1.420000|-0.300000
30058__david_hernandez|2009|5.420000|1.620000|0.600000
30058__david_hernandez|2010|4.310000|1.440000|0.600000
30058__david_hernandez|2011|3.380000|1.140000|0.600000
30058__david_hernandez|2012|2.500000|1.020000|1.700000
30058__david_hernandez|2013|4.480000|1.190000|-0.800000
30058__david_hernandez|2015|4.110000|1.300000|-0.000000
30061__mitch_atkins|2009|0.000000|0.500000|0.100000
30061__mitch_atkins|2010|6.300000|1.800000|-0.100000
30061__mitch_atkins|2011|8.440000|2.250000|-0.200000
30062__justin_berg|2009|0.750000|0.920000|0.400000
30062__justin_berg|2010|5.180000|1.630000|-0.400000
30062__justin_berg|2011|3.750000|1.420000|0.200000
30064__mark_rogers|2010|1.800000|0.500000|0.400000
30064__mark_rogers|2012|3.920000|1.280000|0.600000
30066__felix_doubront|2010|4.320000|1.480000|-0.100000
30066__felix_doubront|2011|6.100000|1.940000|-0.100000
30066__felix_doubront|2012|4.860000|1.450000|0.000000
30066__felix_doubront|2013|4.320000|1.430000|0.900000
30066__felix_doubront|2014|6.070000|1.600000|-1.200000
30066__felix_doubront|2014|3.980000|1.430000|0.400000
30066__felix_doubront|2014|5.540000|1.560000|-0.800000
30066__felix_doubront|2015|5.050000|1.390000|0.100000
30066__felix_doubront|2015|4.760000|1.630000|-0.200000
30066__felix_doubront|2015|4.950000|1.480000|-0.200000
30067__alfredo_figaro|2009|6.350000|1.940000|-0.300000
30067__alfredo_figaro|2010|6.750000|1.770000|-0.400000
30067__alfredo_figaro|2013|4.140000|1.240000|-0.500000
30067__alfredo_figaro|2014|7.270000|1.380000|-0.200000
30068__guillermo_moscoso|2009|3.210000|1.500000|0.100000
30068__guillermo_moscoso|2010|27.000000|6.000000|-0.100000
30068__guillermo_moscoso|2011|3.380000|1.090000|1.600000
30068__guillermo_moscoso|2012|6.120000|1.720000|0.200000
30068__guillermo_moscoso|2013|5.100000|1.370000|-0.200000
30069__casper_wells|2013|0.000000|1.000000|0.100000
30069__casper_wells|2013|67.500000|9.000000|-0.500000
30073__sergio_escalona|2009|4.610000|1.240000|0.000000
30073__sergio_escalona|2011|2.930000|1.270000|0.400000
30076__samuel_deduno|2010|3.380000|1.500000|0.000000
30076__samuel_deduno|2011|3.000000|2.670000|0.000000
30076__samuel_deduno|2012|4.440000|1.540000|0.600000
30076__samuel_deduno|2013|3.830000|1.350000|1.500000
30076__samuel_deduno|2014|4.600000|1.450000|0.500000
30076__samuel_deduno|2014|3.120000|1.150000|0.100000
30076__samuel_deduno|2014|4.470000|1.420000|0.600000
30076__samuel_deduno|2015|6.860000|1.570000|-0.400000
3007__hector_carrasco|1994|2.240000|1.280000|1.400000
3007__hector_carrasco|1995|4.120000|1.510000|0.000000
3007__hector_carrasco|1996|3.750000|1.390000|0.700000
3007__hector_carrasco|1997|5.450000|1.300000|-0.200000
3007__hector_carrasco|1997|3.680000|1.480000|0.300000
3007__hector_carrasco|1997|4.400000|1.410000|0.100000
3007__hector_carrasco|1998|4.380000|1.720000|1.400000
3007__hector_carrasco|1999|4.960000|1.350000|0.300000
3007__hector_carrasco|2000|9.450000|3.000000|-0.400000
3007__hector_carrasco|2000|4.250000|1.500000|1.100000
3007__hector_carrasco|2000|4.690000|1.630000|0.700000
3007__hector_carrasco|2001|4.640000|1.450000|0.200000
3007__hector_carrasco|2003|4.930000|1.570000|0.200000
3007__hector_carrasco|2005|2.040000|1.100000|2.800000
3007__hector_carrasco|2006|3.410000|1.200000|1.500000
3007__hector_carrasco|2007|6.570000|1.750000|-0.900000
30081__mike_dunn|2009|6.750000|2.000000|0.000000
30081__mike_dunn|2010|1.890000|1.680000|0.500000
30081__mike_dunn|2011|3.430000|1.300000|0.700000
30081__mike_dunn|2012|4.910000|1.770000|-0.900000
30081__mike_dunn|2013|2.660000|1.200000|1.600000
30081__mike_dunn|2014|3.160000|1.210000|0.400000
30081__mike_dunn|2015|4.560000|1.320000|-0.400000
30082__todd_redmond|2012|10.800000|3.600000|-0.200000
30082__todd_redmond|2013|4.320000|1.210000|0.600000
30082__todd_redmond|2014|3.240000|1.330000|0.600000
30082__todd_redmond|2015|7.310000|1.500000|-0.400000
30083__luis_perez|2011|5.120000|1.550000|-0.200000
30083__luis_perez|2012|3.430000|1.290000|0.600000
30083__luis_perez|2013|5.400000|1.200000|-0.000000
30089__hector_rondon|2013|4.770000|1.410000|-0.200000
30089__hector_rondon|2014|2.420000|1.060000|1.600000
30089__hector_rondon|2015|1.760000|0.990000|2.000000
30093__travis_schlichting|2009|3.380000|2.250000|0.000000
30093__travis_schlichting|2010|3.570000|1.320000|0.300000
30095__junichi_tazawa|2009|7.460000|2.050000|-0.500000
30095__junichi_tazawa|2011|6.000000|1.330000|0.000000
30095__junichi_tazawa|2012|1.430000|0.950000|1.700000
30095__junichi_tazawa|2013|3.160000|1.200000|1.000000
30095__junichi_tazawa|2014|2.860000|1.190000|0.800000
30095__junichi_tazawa|2015|4.140000|1.330000|0.500000
30096__andrew_bailey|2009|1.840000|0.880000|3.600000
30096__andrew_bailey|2010|1.470000|0.960000|2.100000
30096__andrew_bailey|2011|3.240000|1.100000|0.500000
30096__andrew_bailey|2012|7.040000|1.890000|-0.600000
30096__andrew_bailey|2013|3.770000|1.220000|0.400000
30096__andrew_bailey|2015|3.600000|1.400000|0.100000
30099__tyson_ross|2010|5.490000|1.500000|-0.400000
30099__tyson_ross|2011|2.750000|1.280000|0.800000
30099__tyson_ross|2012|6.500000|1.810000|-1.200000
30099__tyson_ross|2013|3.170000|1.150000|1.300000
30099__tyson_ross|2014|2.810000|1.210000|2.400000
30099__tyson_ross|2015|3.180000|1.310000|3.100000
30105__antonio_bastardo|2009|6.460000|1.480000|-0.400000
30105__antonio_bastardo|2010|4.340000|1.500000|0.100000
30105__antonio_bastardo|2011|2.640000|0.930000|1.700000
30105__antonio_bastardo|2012|4.330000|1.270000|-0.200000
30105__antonio_bastardo|2013|2.320000|1.270000|1.400000
30105__antonio_bastardo|2014|3.940000|1.200000|0.100000
30105__antonio_bastardo|2015|2.890000|1.150000|0.900000
30116__ryan_perry|2009|3.790000|1.520000|0.400000
30116__ryan_perry|2010|3.590000|1.240000|0.700000
30116__ryan_perry|2011|5.350000|1.620000|-0.600000
30116__ryan_perry|2012|10.130000|1.750000|-0.400000
30123__chris_jakubauskas|2009|5.320000|1.270000|-1.100000
30123__chris_jakubauskas|2010|27.000000|3.000000|-0.100000
30123__chris_jakubauskas|2011|5.720000|1.690000|-0.100000
30126__rob_delaney|2010|9.000000|3.000000|0.000000
30126__rob_delaney|2011|10.800000|2.200000|-0.300000
30127__david_huff|2009|5.610000|1.560000|-0.200000
30127__david_huff|2010|6.210000|1.690000|-1.100000
30127__david_huff|2011|4.090000|1.420000|-0.500000
30127__david_huff|2012|3.380000|1.310000|0.100000
30127__david_huff|2013|15.000000|2.670000|-0.200000
30127__david_huff|2013|4.670000|0.980000|-0.000000
30127__david_huff|2013|5.500000|1.120000|-0.200000
30127__david_huff|2014|1.850000|1.310000|1.000000
30127__david_huff|2014|6.300000|1.650000|-0.500000
30127__david_huff|2014|3.360000|1.420000|0.500000
30127__david_huff|2015|9.000000|2.000000|-0.200000
30130__koji_uehara|2009|4.050000|1.250000|1.300000
30130__koji_uehara|2010|2.860000|0.950000|1.200000
30130__koji_uehara|2011|1.720000|0.700000|1.900000
30130__koji_uehara|2011|4.000000|0.780000|0.200000
30130__koji_uehara|2011|2.350000|0.720000|2.100000
30130__koji_uehara|2012|1.750000|0.640000|1.500000
30130__koji_uehara|2013|1.090000|0.570000|3.600000
30130__koji_uehara|2014|2.520000|0.920000|1.700000
30130__koji_uehara|2015|2.230000|0.920000|1.300000
30131__kenshin_kawakami|2009|3.860000|1.340000|1.800000
30131__kenshin_kawakami|2010|5.150000|1.490000|-0.900000
30134__andrew_cashner|2010|4.800000|1.560000|-0.200000
30134__andrew_cashner|2011|1.690000|0.660000|0.400000
30134__andrew_cashner|2012|4.270000|1.320000|-0.200000
30134__andrew_cashner|2013|3.090000|1.130000|2.400000
30134__andrew_cashner|2014|2.550000|1.130000|1.900000
30134__andrew_cashner|2015|4.250000|1.430000|-0.800000
30138__tobi_stoner|2009|4.000000|1.330000|0.100000
30138__tobi_stoner|2010|3.860000|1.710000|0.000000
30139__dillon_gee|2010|2.180000|1.210000|0.900000
30139__dillon_gee|2011|4.430000|1.380000|0.300000
30139__dillon_gee|2012|4.100000|1.250000|0.700000
30139__dillon_gee|2013|3.620000|1.280000|2.200000
30139__dillon_gee|2014|4.000000|1.250000|0.700000
30139__dillon_gee|2015|5.900000|1.660000|-0.800000
30142__donnie_veal|2009|7.160000|2.330000|-0.300000
30142__donnie_veal|2012|1.380000|0.690000|0.600000
30142__donnie_veal|2013|4.600000|1.430000|0.200000
30142__donnie_veal|2014|7.500000|2.170000|-0.200000
30142__donnie_veal|2015|14.540000|2.310000|-0.400000
30145__jake_arrieta|2010|4.660000|1.530000|0.600000
30145__jake_arrieta|2011|5.050000|1.460000|0.500000
30145__jake_arrieta|2012|6.200000|1.370000|-1.000000
30145__jake_arrieta|2013|7.230000|1.770000|-0.400000
30145__jake_arrieta|2013|3.660000|1.120000|0.700000
30145__jake_arrieta|2013|4.780000|1.330000|0.300000
30145__jake_arrieta|2014|2.530000|0.990000|5.300000
30145__jake_arrieta|2015|1.880000|0.900000|8.000000
30147__jhoulys_chacin|2009|4.910000|1.550000|0.000000
30147__jhoulys_chacin|2010|3.280000|1.270000|2.400000
30147__jhoulys_chacin|2011|3.620000|1.310000|3.600000
30147__jhoulys_chacin|2012|4.430000|1.620000|1.900000
30147__jhoulys_chacin|2013|3.470000|1.260000|5.900000
30147__jhoulys_chacin|2014|5.400000|1.440000|0.100000
30147__jhoulys_chacin|2015|3.040000|1.270000|0.500000
30148__derek_holland|2009|6.120000|1.500000|-0.700000
30148__derek_holland|2010|4.080000|1.380000|0.500000
30148__derek_holland|2011|3.950000|1.350000|2.100000
30148__derek_holland|2012|4.670000|1.220000|1.700000
30148__derek_holland|2013|3.420000|1.290000|3.300000
30148__derek_holland|2014|1.460000|1.050000|1.500000
30148__derek_holland|2015|4.750000|1.290000|0.500000
30149__neftali_feliz|2009|1.740000|0.680000|1.600000
30149__neftali_feliz|2010|2.730000|0.880000|2.400000
30149__neftali_feliz|2011|2.740000|1.160000|1.400000
30149__neftali_feliz|2012|3.160000|1.200000|1.400000
30149__neftali_feliz|2013|0.000000|1.500000|0.300000
30149__neftali_feliz|2014|1.990000|0.980000|1.300000
30149__neftali_feliz|2015|7.880000|1.460000|-0.900000
30149__neftali_feliz|2015|4.580000|1.680000|-0.000000
30149__neftali_feliz|2015|6.390000|1.560000|-0.900000
3014__steve_trachsel|1993|4.580000|0.970000|-0.100000
3014__steve_trachsel|1994|3.210000|1.280000|3.300000
3014__steve_trachsel|1995|5.150000|1.560000|-1.300000
3014__steve_trachsel|1996|3.030000|1.190000|3.500000
3014__steve_trachsel|1997|4.510000|1.460000|0.700000
3014__steve_trachsel|1998|4.460000|1.380000|2.700000
3014__steve_trachsel|1999|5.560000|1.410000|0.000000
3014__steve_trachsel|2000|5.290000|1.540000|0.700000
3014__steve_trachsel|2000|4.580000|1.520000|1.700000
3014__steve_trachsel|2000|4.800000|1.520000|2.400000
3014__steve_trachsel|2001|4.460000|1.240000|0.900000
3014__steve_trachsel|2002|3.370000|1.380000|2.300000
3014__steve_trachsel|2003|3.780000|1.310000|4.100000
3014__steve_trachsel|2004|4.000000|1.410000|2.700000
3014__steve_trachsel|2005|4.140000|1.320000|0.200000
3014__steve_trachsel|2006|4.970000|1.600000|0.500000
3014__steve_trachsel|2007|4.480000|1.560000|1.900000
3014__steve_trachsel|2007|8.310000|1.850000|-0.500000
3014__steve_trachsel|2007|4.900000|1.590000|1.400000
3014__steve_trachsel|2008|8.390000|2.020000|-1.200000
30151__dan_cortes|2010|3.380000|1.130000|0.000000
30151__dan_cortes|2011|5.910000|1.780000|-0.200000
30152__vin_mazzaro|2009|5.320000|1.740000|-0.200000
30152__vin_mazzaro|2010|4.270000|1.450000|-0.400000
30152__vin_mazzaro|2011|8.260000|1.910000|-0.800000
30152__vin_mazzaro|2012|5.730000|1.680000|-0.300000
30152__vin_mazzaro|2013|2.810000|1.210000|0.900000
30152__vin_mazzaro|2014|3.480000|1.260000|0.100000
30152__vin_mazzaro|2015|3.750000|1.750000|0.000000
30153__anthony_swarzak|2009|6.250000|1.630000|-0.200000
30153__anthony_swarzak|2011|4.320000|1.340000|1.100000
30153__anthony_swarzak|2012|5.030000|1.420000|-0.600000
30153__anthony_swarzak|2013|2.910000|1.160000|1.700000
30153__anthony_swarzak|2014|4.600000|1.490000|0.100000
30153__anthony_swarzak|2015|3.380000|1.650000|-0.100000
30158__daniel_bard|2009|3.650000|1.280000|0.500000
30158__daniel_bard|2010|1.930000|1.000000|3.000000
30158__daniel_bard|2011|3.330000|0.960000|1.100000
30158__daniel_bard|2012|6.220000|1.740000|-0.700000
30158__daniel_bard|2013|9.000000|3.000000|-0.000000
30159__dustin_richardson|2009|0.000000|1.200000|0.100000
30159__dustin_richardson|2010|4.150000|2.230000|0.200000
30162__kanekoa_texeira|2010|4.640000|1.550000|0.200000
30162__kanekoa_texeira|2010|5.300000|1.710000|-0.200000
30162__kanekoa_texeira|2010|4.840000|1.600000|0.000000
30162__kanekoa_texeira|2011|2.840000|2.530000|0.100000
30163__kris_johnson|2013|6.100000|1.550000|-0.200000
30163__kris_johnson|2014|4.730000|1.950000|0.200000
30171__sam_lecure|2010|4.500000|1.560000|0.000000
30171__sam_lecure|2011|3.710000|1.000000|0.500000
30171__sam_lecure|2012|3.140000|1.200000|0.900000
30171__sam_lecure|2013|2.660000|1.210000|1.500000
30171__sam_lecure|2014|3.810000|1.520000|-0.300000
30171__sam_lecure|2015|4.260000|1.110000|0.100000
30176__francisco_rodriguez|2010|4.370000|1.520000|0.200000
30176__francisco_rodriguez|2011|4.610000|1.320000|0.000000
30177__daniel_schlereth|2009|5.890000|1.640000|-0.300000
30177__daniel_schlereth|2010|2.890000|1.610000|0.300000
30177__daniel_schlereth|2011|3.490000|1.370000|0.500000
30177__daniel_schlereth|2012|10.290000|2.710000|-0.700000
30179__fu_te_ni|2009|2.610000|1.000000|0.700000
30179__fu_te_ni|2010|6.650000|2.000000|-0.700000
30182__robert_manuel|2009|0.000000|1.380000|0.100000
30182__robert_manuel|2010|4.260000|1.340000|0.100000
30191__tommy_hanson|2009|2.890000|1.180000|3.700000
30191__tommy_hanson|2010|3.330000|1.170000|2.600000
30191__tommy_hanson|2011|3.600000|1.170000|1.200000
30191__tommy_hanson|2012|4.480000|1.450000|-0.900000
30191__tommy_hanson|2013|5.420000|1.550000|-0.500000
30196__mat_latos|2009|4.620000|1.300000|-0.100000
30196__mat_latos|2010|2.920000|1.080000|3.000000
30196__mat_latos|2011|3.470000|1.180000|1.500000
30196__mat_latos|2012|3.480000|1.160000|4.100000
30196__mat_latos|2013|3.160000|1.210000|3.800000
30196__mat_latos|2014|3.250000|1.150000|0.900000
30196__mat_latos|2015|6.660000|1.520000|-0.600000
30196__mat_latos|2015|4.480000|1.250000|0.100000
30196__mat_latos|2015|4.950000|1.300000|-0.500000
30201__brad_mills|2009|14.090000|2.610000|-0.500000
30201__brad_mills|2010|5.640000|1.480000|0.000000
30201__brad_mills|2011|9.820000|1.910000|-0.700000
30201__brad_mills|2012|0.000000|0.600000|0.300000
30201__brad_mills|2014|4.410000|1.590000|-0.100000
30201__brad_mills|2014|27.000000|3.230000|-0.400000
30201__brad_mills|2014|9.150000|1.940000|-0.500000
30201__brad_mills|2015|5.400000|1.600000|0.000000
30209__jordan_zimmermann|2009|4.630000|1.360000|0.600000
30209__jordan_zimmermann|2010|4.940000|1.320000|-0.200000
30209__jordan_zimmermann|2011|3.180000|1.150000|2.800000
30209__jordan_zimmermann|2012|2.940000|1.170000|4.400000
30209__jordan_zimmermann|2013|3.250000|1.090000|3.700000
30209__jordan_zimmermann|2014|2.660000|1.070000|4.900000
30209__jordan_zimmermann|2015|3.490000|1.200000|3.400000
30213__josh_fields|2013|4.970000|1.290000|-0.100000
30213__josh_fields|2014|4.450000|1.230000|-0.100000
30213__josh_fields|2015|3.780000|1.110000|0.500000
30224__pedro_viola|2009|5.140000|1.430000|0.000000
30224__pedro_viola|2010|13.500000|1.500000|-0.100000
30224__pedro_viola|2011|9.820000|2.180000|-0.100000
30231__greg_burke|2009|4.140000|1.550000|-0.100000
30231__greg_burke|2013|5.680000|1.830000|-1.400000
30256__joe_martinez|2009|7.500000|1.930000|-0.800000
30256__joe_martinez|2010|3.120000|1.620000|0.000000
30256__joe_martinez|2010|4.910000|1.910000|-0.100000
30256__joe_martinez|2010|4.120000|1.780000|-0.100000
30256__joe_martinez|2012|9.000000|2.000000|0.000000
30256__joe_martinez|2013|1.800000|0.800000|0.100000
30258__shawn_kelley|2009|4.500000|1.170000|-0.100000
30258__shawn_kelley|2010|3.960000|1.520000|0.100000
30258__shawn_kelley|2011|0.000000|0.790000|0.600000
30258__shawn_kelley|2012|3.250000|1.310000|0.200000
30258__shawn_kelley|2013|4.390000|1.310000|0.000000
30258__shawn_kelley|2014|4.530000|1.260000|-0.200000
30258__shawn_kelley|2015|2.720000|1.120000|0.500000
30260__luis_perdomo|2009|4.800000|1.520000|-0.400000
30260__luis_perdomo|2010|9.000000|1.000000|0.000000
30260__luis_perdomo|2012|3.180000|1.590000|0.100000
30264__kris_medlen|2009|4.260000|1.400000|0.400000
30264__kris_medlen|2010|3.680000|1.200000|1.000000
30264__kris_medlen|2011|0.000000|0.430000|0.300000
30264__kris_medlen|2012|1.570000|0.910000|4.400000
30264__kris_medlen|2013|3.110000|1.220000|3.300000
30264__kris_medlen|2015|3.510000|1.170000|0.400000
3026__kevin_jarvis|1994|7.130000|1.530000|-0.400000
3026__kevin_jarvis|1995|5.700000|1.560000|-1.100000
3026__kevin_jarvis|1996|5.980000|1.620000|-1.400000
3026__kevin_jarvis|1997|5.400000|1.660000|0.000000
3026__kevin_jarvis|1997|12.460000|2.380000|-0.700000
3026__kevin_jarvis|1997|10.130000|2.100000|-0.500000
3026__kevin_jarvis|1997|7.680000|1.880000|-1.200000
3026__kevin_jarvis|1999|11.570000|2.430000|-0.600000
3026__kevin_jarvis|2000|5.950000|1.490000|0.400000
3026__kevin_jarvis|2001|4.790000|1.230000|1.200000
3026__kevin_jarvis|2002|4.370000|1.310000|0.300000
3026__kevin_jarvis|2003|5.870000|1.580000|-1.100000
3026__kevin_jarvis|2004|8.310000|1.920000|-0.300000
3026__kevin_jarvis|2004|27.000000|5.000000|-0.400000
3026__kevin_jarvis|2004|10.800000|2.330000|-0.700000
3026__kevin_jarvis|2005|13.500000|1.800000|-0.300000
3026__kevin_jarvis|2006|4.860000|1.680000|0.000000
3026__kevin_jarvis|2006|11.910000|2.030000|-0.500000
3026__kevin_jarvis|2006|7.710000|1.820000|-0.500000
30276__luke_gregerson|2009|3.240000|1.240000|0.800000
30276__luke_gregerson|2010|3.220000|0.830000|0.400000
30276__luke_gregerson|2011|2.750000|1.370000|0.000000
30276__luke_gregerson|2012|2.390000|1.090000|1.800000
30276__luke_gregerson|2013|2.710000|1.010000|0.700000
30276__luke_gregerson|2014|2.120000|1.010000|1.700000
30276__luke_gregerson|2015|2.860000|0.940000|0.900000
30282__chris_leroux|2009|10.800000|2.250000|-0.200000
30282__chris_leroux|2010|5.790000|1.500000|0.000000
30282__chris_leroux|2010|7.000000|1.940000|-0.500000
30282__chris_leroux|2010|6.750000|1.850000|-0.500000
30282__chris_leroux|2011|2.880000|1.320000|0.400000
30282__chris_leroux|2012|5.560000|1.150000|-0.300000
30282__chris_leroux|2013|6.750000|2.500000|-0.100000
30282__chris_leroux|2014|22.500000|4.500000|-0.400000
30283__sean_doolittle|2012|3.040000|1.080000|0.700000
30283__sean_doolittle|2013|3.130000|0.960000|1.200000
30283__sean_doolittle|2014|2.730000|0.730000|1.200000
30283__sean_doolittle|2015|4.660000|1.140000|-0.000000
30285__chris_tillman|2009|5.400000|1.550000|0.400000
30285__chris_tillman|2010|5.870000|1.530000|-0.100000
30285__chris_tillman|2011|5.520000|1.650000|-0.300000
30285__chris_tillman|2012|2.930000|1.050000|1.500000
30285__chris_tillman|2013|3.710000|1.220000|4.400000
30285__chris_tillman|2014|3.340000|1.230000|2.400000
30285__chris_tillman|2015|5.190000|1.390000|-0.200000
3028__rick_white|1994|3.820000|1.270000|0.700000
3028__rick_white|1995|4.750000|1.530000|0.200000
3028__rick_white|1998|3.800000|1.300000|0.600000
3028__rick_white|1999|4.080000|1.570000|1.500000
3028__rick_white|2000|3.810000|1.340000|0.200000
3028__rick_white|2000|3.410000|1.160000|1.300000
3028__rick_white|2000|3.520000|1.210000|1.500000
3028__rick_white|2001|3.880000|1.260000|-0.200000
3028__rick_white|2002|0.820000|0.730000|0.900000
3028__rick_white|2002|6.200000|1.650000|-0.700000
3028__rick_white|2002|4.310000|1.320000|0.200000
3028__rick_white|2003|6.610000|1.450000|-0.900000
3028__rick_white|2003|3.720000|1.340000|0.100000
3028__rick_white|2003|5.780000|1.420000|-0.800000
3028__rick_white|2004|5.290000|1.490000|-0.700000
3028__rick_white|2005|3.720000|1.590000|0.000000
3028__rick_white|2006|6.260000|1.430000|-0.500000
3028__rick_white|2006|4.340000|1.420000|0.100000
3028__rick_white|2006|5.150000|1.420000|-0.400000
3028__rick_white|2007|8.440000|2.810000|-0.300000
3028__rick_white|2007|7.670000|1.700000|-0.600000
3028__rick_white|2007|7.790000|1.880000|-0.900000
30291__jairo_asencio|2009|3.380000|1.880000|0.000000
30291__jairo_asencio|2011|6.970000|2.030000|-0.400000
30291__jairo_asencio|2012|5.960000|1.360000|-0.300000
30291__jairo_asencio|2012|3.070000|1.570000|0.100000
30291__jairo_asencio|2012|4.910000|1.440000|-0.200000
30291__jairo_asencio|2013|7.710000|2.140000|-0.100000
30294__waldis_joaquin|2009|4.220000|1.590000|0.100000
30294__waldis_joaquin|2010|9.640000|2.790000|-0.300000
30294__waldis_joaquin|2011|4.260000|1.420000|0.000000
30296__brett_cecil|2009|5.300000|1.650000|-0.200000
30296__brett_cecil|2010|4.220000|1.330000|2.000000
30296__brett_cecil|2011|4.730000|1.330000|1.100000
30296__brett_cecil|2012|5.720000|1.520000|-0.400000
30296__brett_cecil|2013|2.820000|1.100000|1.300000
30296__brett_cecil|2014|2.700000|1.370000|1.400000
30296__brett_cecil|2015|2.720000|1.050000|1.000000
3029__chan_ho_park|1994|11.250000|2.500000|-0.100000
3029__chan_ho_park|1995|4.500000|1.000000|0.000000
3029__chan_ho_park|1996|3.640000|1.410000|1.300000
3029__chan_ho_park|1997|3.380000|1.140000|3.300000
3029__chan_ho_park|1998|3.710000|1.340000|2.800000
3029__chan_ho_park|1999|5.230000|1.580000|-0.100000
3029__chan_ho_park|2000|3.270000|1.310000|4.600000
3029__chan_ho_park|2001|3.500000|1.170000|3.900000
3029__chan_ho_park|2002|5.750000|1.590000|0.200000
3029__chan_ho_park|2003|7.580000|1.990000|-0.400000
3029__chan_ho_park|2004|5.460000|1.440000|0.300000
3029__chan_ho_park|2005|5.660000|1.680000|0.600000
3029__chan_ho_park|2005|5.910000|1.660000|-0.800000
3029__chan_ho_park|2005|5.740000|1.670000|-0.200000
3029__chan_ho_park|2006|4.810000|1.390000|-0.500000
3029__chan_ho_park|2007|15.750000|2.000000|-0.300000
3029__chan_ho_park|2008|3.400000|1.400000|1.100000
3029__chan_ho_park|2009|4.430000|1.400000|0.200000
3029__chan_ho_park|2010|5.600000|1.470000|-0.500000
3029__chan_ho_park|2010|3.490000|1.130000|0.200000
3029__chan_ho_park|2010|4.660000|1.320000|-0.300000
3030__darren_dreifort|1994|6.210000|2.070000|-0.500000
3030__darren_dreifort|1996|4.940000|1.480000|-0.100000
3030__darren_dreifort|1997|2.860000|1.250000|1.400000
3030__darren_dreifort|1998|4.000000|1.270000|2.400000
3030__darren_dreifort|1999|4.790000|1.420000|0.400000
3030__darren_dreifort|2000|4.160000|1.360000|1.300000
3030__darren_dreifort|2001|5.130000|1.440000|-0.300000
3030__darren_dreifort|2003|4.030000|1.380000|0.300000
3030__darren_dreifort|2004|4.440000|1.560000|0.000000
30328__dan_otero|2012|5.840000|1.700000|-0.300000
30328__dan_otero|2013|1.380000|1.230000|1.300000
30328__dan_otero|2014|2.280000|1.100000|1.800000
30328__dan_otero|2015|7.440000|1.560000|-1.200000
30350__ryan_mattheus|2011|2.810000|1.280000|0.500000
30350__ryan_mattheus|2012|2.850000|1.150000|1.200000
30350__ryan_mattheus|2013|6.370000|1.900000|-0.800000
30350__ryan_mattheus|2014|1.040000|1.270000|0.300000
30350__ryan_mattheus|2015|0.000000|1.000000|0.000000
30350__ryan_mattheus|2015|4.560000|1.620000|-0.700000
30350__ryan_mattheus|2015|4.470000|1.610000|-0.700000
30359__bryan_augenstein|2009|7.940000|1.710000|-0.500000
30359__bryan_augenstein|2011|9.530000|2.470000|-0.500000
30360__luke_french|2009|3.380000|1.500000|0.500000
30360__luke_french|2009|6.630000|1.870000|-0.900000
30360__luke_french|2009|5.210000|1.710000|-0.400000
30360__luke_french|2010|4.830000|1.330000|0.300000
30361__craig_stammen|2009|5.110000|1.290000|0.000000
30361__craig_stammen|2010|5.130000|1.500000|-0.500000
30361__craig_stammen|2011|0.870000|0.680000|0.500000
30361__craig_stammen|2012|2.340000|1.200000|1.900000
30361__craig_stammen|2013|2.760000|1.290000|1.000000
30361__craig_stammen|2014|3.840000|1.270000|0.100000
30361__craig_stammen|2015|0.000000|1.250000|0.300000
30362__cristhian_martinez|2009|5.130000|1.330000|-0.100000
30362__cristhian_martinez|2010|4.850000|1.310000|-0.100000
30362__cristhian_martinez|2011|3.360000|0.970000|0.500000
30362__cristhian_martinez|2012|3.910000|1.340000|0.000000
30362__cristhian_martinez|2013|7.710000|2.140000|-0.100000
30363__jason_berken|2009|6.540000|1.740000|-0.900000
30363__jason_berken|2010|3.030000|1.330000|1.300000
30363__jason_berken|2011|5.360000|1.790000|-0.200000
30363__jason_berken|2012|18.000000|7.000000|-0.200000
30363__jason_berken|2012|4.820000|1.550000|-0.400000
30363__jason_berken|2012|5.490000|1.830000|-0.600000
30366__marc_rzepczynski|2009|3.670000|1.320000|1.100000
30366__marc_rzepczynski|2010|4.950000|1.600000|0.100000
30366__marc_rzepczynski|2011|2.970000|1.090000|0.700000
30366__marc_rzepczynski|2011|3.970000|1.460000|0.000000
30366__marc_rzepczynski|2011|3.340000|1.230000|0.700000
30366__marc_rzepczynski|2012|4.240000|1.350000|0.000000
30366__marc_rzepczynski|2013|0.890000|0.840000|0.700000
30366__marc_rzepczynski|2013|7.840000|1.940000|-0.300000
30366__marc_rzepczynski|2013|3.230000|1.210000|0.400000
30366__marc_rzepczynski|2014|2.740000|1.330000|0.600000
30369__bud_norris|2009|4.530000|1.510000|0.400000
30369__bud_norris|2010|4.920000|1.480000|-0.500000
30369__bud_norris|2011|3.770000|1.330000|0.600000
30369__bud_norris|2012|4.650000|1.370000|1.200000
30369__bud_norris|2013|4.800000|1.680000|0.200000
30369__bud_norris|2013|3.930000|1.410000|1.800000
30369__bud_norris|2013|4.180000|1.490000|2.000000
30369__bud_norris|2014|3.650000|1.220000|1.900000
30369__bud_norris|2015|7.060000|1.640000|-1.600000
30369__bud_norris|2015|6.750000|1.350000|-0.500000
