matchid|season|datetime|year
54602|2002-2003|2002-12-21 00:00:00|2002
54603|2002-2003|2002-12-21 00:00:00|2002
54604|2002-2003|2002-12-22 00:00:00|2002
54605|2002-2003|2002-12-26 00:00:00|2002
54606|2002-2003|2002-12-26 00:00:00|2002
54607|2002-2003|2002-12-26 00:00:00|2002
54608|2002-2003|2002-12-26 00:00:00|2002
54609|2002-2003|2002-12-26 00:00:00|2002
54610|2002-2003|2002-12-26 00:00:00|2002
54611|2002-2003|2002-12-26 00:00:00|2002
54612|2002-2003|2002-12-26 00:00:00|2002
54613|2002-2003|2002-12-26 00:00:00|2002
54614|2002-2003|2002-12-26 00:00:00|2002
54615|2002-2003|2002-12-28 00:00:00|2002
54616|2002-2003|2002-12-28 00:00:00|2002
54617|2002-2003|2002-12-28 00:00:00|2002
54618|2002-2003|2002-12-28 00:00:00|2002
54619|2002-2003|2002-12-28 00:00:00|2002
54620|2002-2003|2002-12-28 00:00:00|2002
54621|2002-2003|2002-12-28 00:00:00|2002
54622|2002-2003|2002-12-29 00:00:00|2002
54623|2002-2003|2002-12-28 00:00:00|2002
54624|2002-2003|2002-12-29 00:00:00|2002
54625|2002-2003|2003-01-01 00:00:00|2003
54626|2002-2003|2003-01-01 00:00:00|2003
54627|2002-2003|2003-01-01 00:00:00|2003
54628|2002-2003|2003-01-01 00:00:00|2003
54629|2002-2003|2003-01-01 00:00:00|2003
54630|2002-2003|2003-01-01 00:00:00|2003
54633|2002-2003|2003-01-01 00:00:00|2003
54634|2002-2003|2003-01-01 00:00:00|2003
54636|2002-2003|2003-01-11 00:00:00|2003
54637|2002-2003|2003-01-11 00:00:00|2003
54639|2002-2003|2003-01-11 00:00:00|2003
54640|2002-2003|2003-01-11 00:00:00|2003
54641|2002-2003|2003-01-11 00:00:00|2003
54642|2002-2003|2003-01-11 00:00:00|2003
54643|2002-2003|2003-01-11 00:00:00|2003
54644|2002-2003|2003-01-11 00:00:00|2003
54645|2002-2003|2003-01-18 00:00:00|2003
54646|2002-2003|2003-01-18 00:00:00|2003
54647|2002-2003|2003-01-18 00:00:00|2003
54648|2002-2003|2003-01-18 00:00:00|2003
54649|2002-2003|2003-01-18 00:00:00|2003
54650|2002-2003|2003-01-18 00:00:00|2003
54651|2002-2003|2003-01-18 00:00:00|2003
54652|2002-2003|2003-01-18 00:00:00|2003
54653|2002-2003|2003-01-18 00:00:00|2003
54654|2002-2003|2003-01-18 00:00:00|2003
54655|2002-2003|2003-01-28 00:00:00|2003
54656|2002-2003|2003-01-28 00:00:00|2003
54657|2002-2003|2003-01-28 00:00:00|2003
54658|2002-2003|2003-01-28 00:00:00|2003
54659|2002-2003|2003-01-28 00:00:00|2003
54660|2002-2003|2003-01-28 00:00:00|2003
54661|2002-2003|2003-01-29 00:00:00|2003
54663|2002-2003|2003-01-29 00:00:00|2003
54664|2002-2003|2003-01-29 00:00:00|2003
54665|2002-2003|2003-02-01 00:00:00|2003
54666|2002-2003|2003-02-01 00:00:00|2003
54667|2002-2003|2003-02-01 00:00:00|2003
54668|2002-2003|2003-02-01 00:00:00|2003
54669|2002-2003|2003-02-01 00:00:00|2003
54670|2002-2003|2003-02-01 00:00:00|2003
54671|2002-2003|2003-02-01 00:00:00|2003
54672|2002-2003|2003-02-01 00:00:00|2003
54673|2002-2003|2003-02-01 00:00:00|2003
54674|2002-2003|2003-02-01 00:00:00|2003
54675|2002-2003|2003-02-08 00:00:00|2003
54676|2002-2003|2003-02-08 00:00:00|2003
54677|2002-2003|2003-02-08 00:00:00|2003
54678|2002-2003|2003-02-08 00:00:00|2003
54679|2002-2003|2003-02-08 00:00:00|2003
54680|2002-2003|2003-02-08 00:00:00|2003
54681|2002-2003|2003-02-08 00:00:00|2003
54682|2002-2003|2003-02-08 00:00:00|2003
54683|2002-2003|2003-02-08 00:00:00|2003
54684|2002-2003|2003-02-08 00:00:00|2003
54685|2002-2003|2003-02-22 00:00:00|2003
54686|2002-2003|2003-02-22 00:00:00|2003
54687|2002-2003|2003-02-22 00:00:00|2003
54688|2002-2003|2003-02-22 00:00:00|2003
54689|2002-2003|2003-02-22 00:00:00|2003
54690|2002-2003|2003-02-22 00:00:00|2003
54691|2002-2003|2003-02-22 00:00:00|2003
54692|2002-2003|2003-02-22 00:00:00|2003
54693|2002-2003|2003-02-22 00:00:00|2003
54694|2002-2003|2003-02-22 00:00:00|2003
54695|2002-2003|2003-03-01 00:00:00|2003
54696|2002-2003|2003-03-01 00:00:00|2003
54697|2002-2003|2003-03-01 00:00:00|2003
54698|2002-2003|2003-03-01 00:00:00|2003
54699|2002-2003|2003-03-01 00:00:00|2003
54700|2002-2003|2003-03-01 00:00:00|2003
54701|2002-2003|2003-03-01 00:00:00|2003
54702|2002-2003|2003-03-01 00:00:00|2003
54703|2002-2003|2003-03-01 00:00:00|2003
54704|2002-2003|2003-03-01 00:00:00|2003
54705|2002-2003|2003-03-15 00:00:00|2003
54706|2002-2003|2003-03-15 00:00:00|2003
54707|2002-2003|2003-03-15 00:00:00|2003
54708|2002-2003|2003-03-15 00:00:00|2003
54709|2002-2003|2003-03-15 00:00:00|2003
54710|2002-2003|2003-03-15 00:00:00|2003
54711|2002-2003|2003-03-15 00:00:00|2003
54712|2002-2003|2003-03-15 00:00:00|2003
54713|2002-2003|2003-03-15 00:00:00|2003
54714|2002-2003|2003-03-15 00:00:00|2003
54715|2002-2003|2003-03-22 00:00:00|2003
54716|2002-2003|2003-03-22 00:00:00|2003
54717|2002-2003|2003-03-22 00:00:00|2003
54718|2002-2003|2003-03-22 00:00:00|2003
54719|2002-2003|2003-03-22 00:00:00|2003
54720|2002-2003|2003-03-22 00:00:00|2003
54721|2002-2003|2003-03-22 00:00:00|2003
54722|2002-2003|2003-03-22 00:00:00|2003
54723|2002-2003|2003-03-22 00:00:00|2003
54724|2002-2003|2003-03-22 00:00:00|2003
54725|2002-2003|2003-04-05 00:00:00|2003
54726|2002-2003|2003-04-05 00:00:00|2003
54727|2002-2003|2003-04-05 00:00:00|2003
54728|2002-2003|2003-04-06 00:00:00|2003
54729|2002-2003|2003-04-05 00:00:00|2003
54730|2002-2003|2003-04-05 00:00:00|2003
54731|2002-2003|2003-04-05 00:00:00|2003
54732|2002-2003|2003-04-05 00:00:00|2003
54733|2002-2003|2003-04-05 00:00:00|2003
54734|2002-2003|2003-04-05 00:00:00|2003
54735|2002-2003|2003-04-12 00:00:00|2003
54736|2002-2003|2003-04-12 00:00:00|2003
54737|2002-2003|2003-04-12 00:00:00|2003
54738|2002-2003|2003-04-12 00:00:00|2003
54739|2002-2003|2003-04-12 00:00:00|2003
54740|2002-2003|2003-04-12 00:00:00|2003
54741|2002-2003|2003-04-12 00:00:00|2003
54742|2002-2003|2003-04-12 00:00:00|2003
54743|2002-2003|2003-04-12 00:00:00|2003
54744|2002-2003|2003-04-12 00:00:00|2003
54745|2002-2003|2003-04-19 00:00:00|2003
54746|2002-2003|2003-04-19 00:00:00|2003
54747|2002-2003|2003-04-19 00:00:00|2003
54748|2002-2003|2003-04-19 00:00:00|2003
54749|2002-2003|2003-04-19 00:00:00|2003
54750|2002-2003|2003-04-19 00:00:00|2003
54751|2002-2003|2003-04-19 00:00:00|2003
54752|2002-2003|2003-04-19 00:00:00|2003
54753|2002-2003|2003-04-19 00:00:00|2003
54754|2002-2003|2003-04-18 00:00:00|2003
54755|2002-2003|2003-04-21 00:00:00|2003
54756|2002-2003|2003-04-21 00:00:00|2003
54757|2002-2003|2003-04-21 00:00:00|2003
54758|2002-2003|2003-04-21 00:00:00|2003
54759|2002-2003|2003-04-22 00:00:00|2003
54760|2002-2003|2003-04-21 00:00:00|2003
54761|2002-2003|2003-04-21 00:00:00|2003
54762|2002-2003|2003-04-21 00:00:00|2003
54763|2002-2003|2003-04-21 00:00:00|2003
54764|2002-2003|2003-04-21 00:00:00|2003
54765|2002-2003|2003-04-26 00:00:00|2003
54766|2002-2003|2003-04-26 00:00:00|2003
54767|2002-2003|2003-04-26 00:00:00|2003
54768|2002-2003|2003-04-26 00:00:00|2003
54769|2002-2003|2003-04-26 00:00:00|2003
54770|2002-2003|2003-04-26 00:00:00|2003
54771|2002-2003|2003-04-26 00:00:00|2003
54772|2002-2003|2003-04-26 00:00:00|2003
54773|2002-2003|2003-04-26 00:00:00|2003
54774|2002-2003|2003-04-26 00:00:00|2003
54775|2002-2003|2003-05-03 00:00:00|2003
54776|2002-2003|2003-05-03 00:00:00|2003
54777|2002-2003|2003-05-03 00:00:00|2003
54778|2002-2003|2003-05-03 00:00:00|2003
54779|2002-2003|2003-05-03 00:00:00|2003
54780|2002-2003|2003-05-03 00:00:00|2003
54781|2002-2003|2003-05-03 00:00:00|2003
54782|2002-2003|2003-05-03 00:00:00|2003
54783|2002-2003|2003-05-03 00:00:00|2003
54784|2002-2003|2003-05-03 00:00:00|2003
54785|2002-2003|2003-05-11 00:00:00|2003
54786|2002-2003|2003-05-11 00:00:00|2003
54787|2002-2003|2003-05-11 00:00:00|2003
54788|2002-2003|2003-05-11 00:00:00|2003
54789|2002-2003|2003-05-11 00:00:00|2003
54790|2002-2003|2003-05-11 00:00:00|2003
54791|2002-2003|2003-05-11 00:00:00|2003
54792|2002-2003|2003-05-11 00:00:00|2003
54793|2002-2003|2003-05-11 00:00:00|2003
54794|2002-2003|2003-05-11 00:00:00|2003
59566|2002-2003|2002-09-03 00:00:00|2002
63251|2002-2003|2002-09-22 00:00:00|2002
63972|2002-2003|2002-10-06 00:00:00|2002
64098|2002-2003|2002-10-21 00:00:00|2002
64117|2002-2003|2002-10-23 00:00:00|2002
64303|2002-2003|2002-11-10 00:00:00|2002
64370|2002-2003|2002-11-17 00:00:00|2002
64493|2002-2003|2002-12-01 00:00:00|2002
64610|2002-2003|2002-12-15 00:00:00|2002
64677|2002-2003|2002-12-22 00:00:00|2002
69110|2002-2003|2002-11-03 00:00:00|2002
69113|2002-2003|2002-11-03 00:00:00|2002
69114|2002-2003|2002-11-03 00:00:00|2002
69141|2002-2003|2002-11-17 00:00:00|2002
69143|2002-2003|2002-11-17 00:00:00|2002
69146|2002-2003|2002-12-09 00:00:00|2002
69758|2002-2003|2002-11-17 00:00:00|2002
71394|2002-2003|2002-12-01 00:00:00|2002
71466|2002-2003|2002-12-15 00:00:00|2002
71470|2002-2003|2003-01-12 00:00:00|2003
71471|2002-2003|2003-01-12 00:00:00|2003
71473|2002-2003|2003-01-19 00:00:00|2003
71474|2002-2003|2003-01-19 00:00:00|2003
71475|2002-2003|2003-01-20 00:00:00|2003
71476|2002-2003|2003-02-02 00:00:00|2003
71477|2002-2003|2003-02-02 00:00:00|2003
71478|2002-2003|2003-02-09 00:00:00|2003
71479|2002-2003|2003-02-09 00:00:00|2003
71490|2002-2003|2003-02-23 00:00:00|2003
71491|2002-2003|2003-02-24 00:00:00|2003
73704|2002-2003|2003-01-22 00:00:00|2003
73705|2002-2003|2003-01-22 00:00:00|2003
75304|2002-2003|2003-01-29 00:00:00|2003
76317|2002-2003|2003-02-04 00:00:00|2003
79346|2002-2003|2003-02-19 00:00:00|2003
79917|2002-2003|2003-02-23 00:00:00|2003
80870|2002-2003|2003-03-02 00:00:00|2003
80999|2002-2003|2003-03-03 00:00:00|2003
83239|2002-2003|2003-03-05 00:00:00|2003
83242|2002-2003|2003-03-05 00:00:00|2003
83244|2002-2003|2003-03-08 00:00:00|2003
86166|2002-2003|2003-03-16 00:00:00|2003
86167|2002-2003|2003-03-16 00:00:00|2003
86169|2002-2003|2003-03-16 00:00:00|2003
88717|2002-2003|2003-03-23 00:00:00|2003
88719|2002-2003|2003-03-23 00:00:00|2003
89294|2002-2003|2003-03-24 00:00:00|2003
94539|2002-2003|2003-04-07 00:00:00|2003
96333|2002-2003|2003-04-16 00:00:00|2003
97144|2002-2003|2003-04-27 00:00:00|2003
97146|2002-2003|2003-04-27 00:00:00|2003
97437|2002-2003|2003-05-04 00:00:00|2003
107367|2003-2004|2003-08-16 00:00:00|2003
107368|2003-2004|2003-08-16 00:00:00|2003
107369|2003-2004|2003-08-16 00:00:00|2003
107370|2003-2004|2003-08-16 00:00:00|2003
107371|2003-2004|2003-08-16 00:00:00|2003
107372|2003-2004|2003-08-16 00:00:00|2003
107373|2003-2004|2003-08-16 00:00:00|2003
107419|2003-2004|2003-08-17 00:00:00|2003
107420|2003-2004|2003-08-17 00:00:00|2003
107421|2003-2004|2003-08-17 00:00:00|2003
107426|2003-2004|2003-08-23 00:00:00|2003
107427|2003-2004|2003-08-23 00:00:00|2003
107428|2003-2004|2003-08-23 00:00:00|2003
107429|2003-2004|2003-08-23 00:00:00|2003
107430|2003-2004|2003-08-23 00:00:00|2003
107431|2003-2004|2003-08-23 00:00:00|2003
107432|2003-2004|2003-08-23 00:00:00|2003
107433|2003-2004|2003-08-23 00:00:00|2003
107479|2003-2004|2003-08-24 00:00:00|2003
107480|2003-2004|2003-08-24 00:00:00|2003
107520|2003-2004|2003-08-25 00:00:00|2003
107521|2003-2004|2003-08-26 00:00:00|2003
107522|2003-2004|2003-08-26 00:00:00|2003
107523|2003-2004|2003-08-26 00:00:00|2003
107529|2003-2004|2003-08-26 00:00:00|2003
107532|2003-2004|2003-08-27 00:00:00|2003
107534|2003-2004|2003-08-27 00:00:00|2003
107535|2003-2004|2003-08-27 00:00:00|2003
107538|2003-2004|2003-08-30 00:00:00|2003
107539|2003-2004|2003-08-30 00:00:00|2003
107540|2003-2004|2003-08-30 00:00:00|2003
107541|2003-2004|2003-08-30 00:00:00|2003
107542|2003-2004|2003-08-30 00:00:00|2003
107543|2003-2004|2003-08-30 00:00:00|2003
107544|2003-2004|2003-08-30 00:00:00|2003
107545|2003-2004|2003-08-30 00:00:00|2003
107592|2003-2004|2003-08-31 00:00:00|2003
107593|2003-2004|2003-08-31 00:00:00|2003
107644|2003-2004|2003-09-13 00:00:00|2003
107645|2003-2004|2003-09-13 00:00:00|2003
107646|2003-2004|2003-09-13 00:00:00|2003
107647|2003-2004|2003-09-13 00:00:00|2003
107648|2003-2004|2003-09-13 00:00:00|2003
107649|2003-2004|2003-09-13 00:00:00|2003
107650|2003-2004|2003-09-13 00:00:00|2003
107696|2003-2004|2003-09-14 00:00:00|2003
107697|2003-2004|2003-09-14 00:00:00|2003
107698|2003-2004|2003-09-15 00:00:00|2003
107735|2003-2004|2003-09-20 00:00:00|2003
107736|2003-2004|2003-09-20 00:00:00|2003
107737|2003-2004|2003-09-20 00:00:00|2003
107738|2003-2004|2003-09-20 00:00:00|2003
107739|2003-2004|2003-09-20 00:00:00|2003
107742|2003-2004|2003-09-20 00:00:00|2003
107790|2003-2004|2003-09-21 00:00:00|2003
107791|2003-2004|2003-09-21 00:00:00|2003
107803|2003-2004|2003-09-26 00:00:00|2003
107805|2003-2004|2003-09-27 00:00:00|2003
107806|2003-2004|2003-09-28 00:00:00|2003
107807|2003-2004|2003-09-27 00:00:00|2003
107808|2003-2004|2003-09-27 00:00:00|2003
107809|2003-2004|2003-09-27 00:00:00|2003
107810|2003-2004|2003-09-27 00:00:00|2003
107858|2003-2004|2003-09-28 00:00:00|2003
107859|2003-2004|2003-09-28 00:00:00|2003
107860|2003-2004|2003-09-28 00:00:00|2003
107897|2003-2004|2003-10-04 00:00:00|2003
107898|2003-2004|2003-10-04 00:00:00|2003
107899|2003-2004|2003-10-04 00:00:00|2003
107900|2003-2004|2003-10-04 00:00:00|2003
107901|2003-2004|2003-10-04 00:00:00|2003
107902|2003-2004|2003-10-04 00:00:00|2003
107903|2003-2004|2003-10-04 00:00:00|2003
107904|2003-2004|2003-10-04 00:00:00|2003
107952|2003-2004|2003-10-05 00:00:00|2003
107953|2003-2004|2003-10-05 00:00:00|2003
108020|2003-2004|2003-10-14 00:00:00|2003
108025|2003-2004|2003-10-15 00:00:00|2003
108027|2003-2004|2003-10-18 00:00:00|2003
108028|2003-2004|2003-10-18 00:00:00|2003
108029|2003-2004|2003-10-18 00:00:00|2003
108030|2003-2004|2003-10-18 00:00:00|2003
108031|2003-2004|2003-10-18 00:00:00|2003
108032|2003-2004|2003-10-18 00:00:00|2003
108079|2003-2004|2003-10-19 00:00:00|2003
108080|2003-2004|2003-10-19 00:00:00|2003
108081|2003-2004|2003-10-19 00:00:00|2003
108082|2003-2004|2003-10-20 00:00:00|2003
108107|2003-2004|2003-10-25 00:00:00|2003
108108|2003-2004|2003-10-25 00:00:00|2003
108109|2003-2004|2003-10-25 00:00:00|2003
108110|2003-2004|2003-10-25 00:00:00|2003
108111|2003-2004|2003-10-25 00:00:00|2003
108112|2003-2004|2003-10-25 00:00:00|2003
108113|2003-2004|2003-10-25 00:00:00|2003
108114|2003-2004|2003-10-25 00:00:00|2003
108151|2003-2004|2003-10-26 00:00:00|2003
108152|2003-2004|2003-10-26 00:00:00|2003
108153|2003-2004|2003-11-01 00:00:00|2003
108154|2003-2004|2003-11-01 00:00:00|2003
108155|2003-2004|2003-11-01 00:00:00|2003
108156|2003-2004|2003-11-01 00:00:00|2003
108157|2003-2004|2003-11-01 00:00:00|2003
108158|2003-2004|2003-11-01 00:00:00|2003
108159|2003-2004|2003-11-01 00:00:00|2003
108206|2003-2004|2003-11-02 00:00:00|2003
108207|2003-2004|2003-11-02 00:00:00|2003
108208|2003-2004|2003-11-03 00:00:00|2003
108209|2003-2004|2003-11-08 00:00:00|2003
108210|2003-2004|2003-11-08 00:00:00|2003
108211|2003-2004|2003-11-08 00:00:00|2003
108212|2003-2004|2003-11-08 00:00:00|2003
108213|2003-2004|2003-11-08 00:00:00|2003
108215|2003-2004|2003-11-08 00:00:00|2003
108228|2003-2004|2003-11-09 00:00:00|2003
108229|2003-2004|2003-11-09 00:00:00|2003
108230|2003-2004|2003-11-10 00:00:00|2003
108289|2003-2004|2003-11-22 00:00:00|2003
108290|2003-2004|2003-11-22 00:00:00|2003
108291|2003-2004|2003-11-22 00:00:00|2003
108292|2003-2004|2003-11-22 00:00:00|2003
108293|2003-2004|2003-11-22 00:00:00|2003
108294|2003-2004|2003-11-22 00:00:00|2003
108295|2003-2004|2003-11-22 00:00:00|2003
108296|2003-2004|2003-11-22 00:00:00|2003
108344|2003-2004|2003-11-23 00:00:00|2003
108345|2003-2004|2003-11-24 00:00:00|2003
108357|2003-2004|2003-11-29 00:00:00|2003
108358|2003-2004|2003-11-30 00:00:00|2003
108359|2003-2004|2003-11-29 00:00:00|2003
108360|2003-2004|2003-11-29 00:00:00|2003
108361|2003-2004|2003-11-29 00:00:00|2003
108362|2003-2004|2003-11-29 00:00:00|2003
108363|2003-2004|2003-11-30 00:00:00|2003
108364|2003-2004|2003-11-30 00:00:00|2003
108365|2003-2004|2003-11-29 00:00:00|2003
108413|2003-2004|2003-11-30 00:00:00|2003
108414|2003-2004|2003-12-06 00:00:00|2003
108415|2003-2004|2003-12-06 00:00:00|2003
108416|2003-2004|2003-12-07 00:00:00|2003
108417|2003-2004|2003-12-06 00:00:00|2003
108418|2003-2004|2003-12-06 00:00:00|2003
108419|2003-2004|2003-12-06 00:00:00|2003
108420|2003-2004|2003-12-06 00:00:00|2003
108421|2003-2004|2003-12-06 00:00:00|2003
108422|2003-2004|2003-12-06 00:00:00|2003
108446|2003-2004|2003-12-07 00:00:00|2003
108448|2003-2004|2003-12-13 00:00:00|2003
108449|2003-2004|2003-12-14 00:00:00|2003
108450|2003-2004|2003-12-14 00:00:00|2003
108451|2003-2004|2003-12-13 00:00:00|2003
108452|2003-2004|2003-12-13 00:00:00|2003
108453|2003-2004|2003-12-13 00:00:00|2003
108454|2003-2004|2003-12-13 00:00:00|2003
108455|2003-2004|2003-12-13 00:00:00|2003
108456|2003-2004|2003-12-13 00:00:00|2003
108503|2003-2004|2003-12-14 00:00:00|2003
108506|2003-2004|2003-12-20 00:00:00|2003
108508|2003-2004|2003-12-20 00:00:00|2003
108509|2003-2004|2003-12-20 00:00:00|2003
108510|2003-2004|2003-12-20 00:00:00|2003
108511|2003-2004|2003-12-20 00:00:00|2003
108512|2003-2004|2003-12-22 00:00:00|2003
108513|2003-2004|2003-12-21 00:00:00|2003
108514|2003-2004|2003-12-20 00:00:00|2003
108559|2003-2004|2003-12-21 00:00:00|2003
108561|2003-2004|2003-12-26 00:00:00|2003
108562|2003-2004|2003-12-26 00:00:00|2003
108563|2003-2004|2003-12-26 00:00:00|2003
108565|2003-2004|2003-12-26 00:00:00|2003
108566|2003-2004|2003-12-26 00:00:00|2003
108567|2003-2004|2003-12-26 00:00:00|2003
108568|2003-2004|2003-12-26 00:00:00|2003
108569|2003-2004|2003-12-26 00:00:00|2003
108570|2003-2004|2003-12-26 00:00:00|2003
108571|2003-2004|2003-12-26 00:00:00|2003
108618|2003-2004|2003-12-28 00:00:00|2003
108620|2003-2004|2003-12-28 00:00:00|2003
108621|2003-2004|2003-12-28 00:00:00|2003
108622|2003-2004|2003-12-28 00:00:00|2003
108623|2003-2004|2003-12-28 00:00:00|2003
108624|2003-2004|2003-12-28 00:00:00|2003
108625|2003-2004|2003-12-28 00:00:00|2003
108626|2003-2004|2003-12-29 00:00:00|2003
108627|2003-2004|2003-12-28 00:00:00|2003
108628|2003-2004|2003-12-28 00:00:00|2003
108710|2003-2004|2004-01-06 00:00:00|2004
108711|2003-2004|2004-01-07 00:00:00|2004
108712|2003-2004|2004-01-07 00:00:00|2004
108713|2003-2004|2004-01-07 00:00:00|2004
108714|2003-2004|2004-01-07 00:00:00|2004
108715|2003-2004|2004-01-07 00:00:00|2004
108716|2003-2004|2004-01-07 00:00:00|2004
108717|2003-2004|2004-01-07 00:00:00|2004
108718|2003-2004|2004-01-07 00:00:00|2004
108719|2003-2004|2004-01-07 00:00:00|2004
108720|2003-2004|2004-01-10 00:00:00|2004
108721|2003-2004|2004-01-10 00:00:00|2004
108722|2003-2004|2004-01-10 00:00:00|2004
108723|2003-2004|2004-01-10 00:00:00|2004
108724|2003-2004|2004-01-10 00:00:00|2004
108725|2003-2004|2004-01-10 00:00:00|2004
108726|2003-2004|2004-01-11 00:00:00|2004
108727|2003-2004|2004-01-10 00:00:00|2004
108728|2003-2004|2004-01-11 00:00:00|2004
108729|2003-2004|2004-01-10 00:00:00|2004
108766|2003-2004|2004-01-18 00:00:00|2004
108767|2003-2004|2004-01-17 00:00:00|2004
108768|2003-2004|2004-01-18 00:00:00|2004
108769|2003-2004|2004-01-17 00:00:00|2004
108770|2003-2004|2004-01-17 00:00:00|2004
108771|2003-2004|2004-01-17 00:00:00|2004
108772|2003-2004|2004-01-19 00:00:00|2004
108773|2003-2004|2004-01-17 00:00:00|2004
108774|2003-2004|2004-01-17 00:00:00|2004
108775|2003-2004|2004-01-17 00:00:00|2004
108859|2003-2004|2004-02-01 00:00:00|2004
108860|2003-2004|2004-01-31 00:00:00|2004
108861|2003-2004|2004-02-01 00:00:00|2004
108862|2003-2004|2004-01-31 00:00:00|2004
108863|2003-2004|2004-01-31 00:00:00|2004
108864|2003-2004|2004-01-31 00:00:00|2004
108865|2003-2004|2004-01-31 00:00:00|2004
108866|2003-2004|2004-01-31 00:00:00|2004
108867|2003-2004|2004-01-31 00:00:00|2004
108868|2003-2004|2004-01-31 00:00:00|2004
108905|2003-2004|2004-02-07 00:00:00|2004
108906|2003-2004|2004-02-07 00:00:00|2004
108907|2003-2004|2004-02-08 00:00:00|2004
108908|2003-2004|2004-02-07 00:00:00|2004
108909|2003-2004|2004-02-08 00:00:00|2004
108910|2003-2004|2004-02-07 00:00:00|2004
108911|2003-2004|2004-02-07 00:00:00|2004
108912|2003-2004|2004-02-07 00:00:00|2004
108913|2003-2004|2004-02-07 00:00:00|2004
108914|2003-2004|2004-02-07 00:00:00|2004
108962|2003-2004|2004-02-10 00:00:00|2004
108963|2003-2004|2004-02-11 00:00:00|2004
108964|2003-2004|2004-02-10 00:00:00|2004
108965|2003-2004|2004-02-10 00:00:00|2004
108966|2003-2004|2004-02-11 00:00:00|2004
108968|2003-2004|2004-02-11 00:00:00|2004
108969|2003-2004|2004-02-11 00:00:00|2004
108970|2003-2004|2004-02-11 00:00:00|2004
108971|2003-2004|2004-02-11 00:00:00|2004
108972|2003-2004|2004-02-11 00:00:00|2004
109023|2003-2004|2004-02-21 00:00:00|2004
109024|2003-2004|2004-02-21 00:00:00|2004
109025|2003-2004|2004-02-21 00:00:00|2004
109026|2003-2004|2004-02-21 00:00:00|2004
109027|2003-2004|2004-02-21 00:00:00|2004
109028|2003-2004|2004-02-21 00:00:00|2004
109030|2003-2004|2004-02-22 00:00:00|2004
109031|2003-2004|2004-02-21 00:00:00|2004
109077|2003-2004|2004-02-22 00:00:00|2004
109079|2003-2004|2004-02-28 00:00:00|2004
109080|2003-2004|2004-02-28 00:00:00|2004
109081|2003-2004|2004-02-28 00:00:00|2004
109082|2003-2004|2004-02-28 00:00:00|2004
109083|2003-2004|2004-02-28 00:00:00|2004
109084|2003-2004|2004-02-29 00:00:00|2004
109085|2003-2004|2004-02-28 00:00:00|2004
109086|2003-2004|2004-02-28 00:00:00|2004
109087|2003-2004|2004-02-28 00:00:00|2004
109088|2003-2004|2004-02-28 00:00:00|2004
109218|2003-2004|2004-03-13 00:00:00|2004
109219|2003-2004|2004-03-13 00:00:00|2004
109220|2003-2004|2004-03-13 00:00:00|2004
109221|2003-2004|2004-03-13 00:00:00|2004
109222|2003-2004|2004-03-13 00:00:00|2004
109223|2003-2004|2004-03-13 00:00:00|2004
109224|2003-2004|2004-03-14 00:00:00|2004
109225|2003-2004|2004-03-14 00:00:00|2004
109226|2003-2004|2004-03-13 00:00:00|2004
109227|2003-2004|2004-03-13 00:00:00|2004
109311|2003-2004|2004-03-20 00:00:00|2004
109312|2003-2004|2004-03-20 00:00:00|2004
109313|2003-2004|2004-03-20 00:00:00|2004
109314|2003-2004|2004-03-22 00:00:00|2004
109315|2003-2004|2004-03-20 00:00:00|2004
109316|2003-2004|2004-03-20 00:00:00|2004
109317|2003-2004|2004-03-20 00:00:00|2004
109318|2003-2004|2004-03-20 00:00:00|2004
109319|2003-2004|2004-03-20 00:00:00|2004
109320|2003-2004|2004-03-21 00:00:00|2004
109368|2003-2004|2004-03-28 00:00:00|2004
109369|2003-2004|2004-03-27 00:00:00|2004
109371|2003-2004|2004-03-28 00:00:00|2004
109372|2003-2004|2004-03-27 00:00:00|2004
109373|2003-2004|2004-03-27 00:00:00|2004
109374|2003-2004|2004-03-27 00:00:00|2004
109375|2003-2004|2004-03-27 00:00:00|2004
109376|2003-2004|2004-03-27 00:00:00|2004
